principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,Species,dataset,LandCover,Tool,Sensor,Site,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g
-12.167961,12.598152,-1.6212713,1.4841427,0.8516708,-1.2209051,-1.3692017,-2.5696073,0.45105815,1.0821012,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000308839,0.036550977,4.489707799,531.3550916,-99.0,-99.0,7.341520385,0.828555776,2.057003346,243.445509,36.40045041,4.823109644,4.91e-05,0.005816209,-99.0,4.681476009,554.050781,80.8095598,0.682803866,0.000391161,0.046293718,-99.0,84.49543196,-99.0,-99.0,2.411536922,285.404414,-99.0,-99.0,0.001641487,0.194269333,0.166502812,19.70554001,2.297641157,271.9248963,0.936780214,110867.5573,0.010491309,1.24164219,0.049689087,5.88068319,-99.0,-99.0,0.34475772,40.80193595,1.819589098,215.3476295,-99.0,-99.0,-99.0
-9.076982,21.894316,2.0486724,0.71937454,1.5897865,-1.4225556,-0.895094,-1.8920484,0.3970845,2.1412694,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.00049077,0.049137149,-99.0,-99.0,0.000265453,0.026577781,5.109629964,511.5888266,-99.0,-99.0,7.986757269,0.725895141,2.290710512,229.351619,36.48291381,4.236556663,5.25e-05,0.005255704,-99.0,4.576019651,458.162439,-99.0,-99.0,0.000439942,0.044048074,-99.0,99.87766929,-99.0,-99.0,1.944146281,194.652748,0.011403721,1.14176888,0.001068626,0.106993438,0.165013524,16.52156334,2.24409452,224.6843099,0.896894999,89799.35209,0.012428093,1.24433147,0.091829581,9.19420547,-99.0,-99.0,0.324121392,32.45183781,1.711958782,171.4055598,0.007805988,0.78155487,-99.0
-14.462247,7.1641808,-3.6183712,1.9667088,0.81979674,-1.4235688,-2.2998524,-2.8541937,0.48113552,0.8088205,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000230827,0.031519071,3.78256782,516.5032889,-99.0,-99.0,10.53870054,1.212188824,0.94238218,128.680705,46.71691953,7.34301645,5.45e-05,0.007440572,-99.0,1.807347178,246.790225,-99.0,-99.0,0.000352513,0.048135035,-99.0,73.23414781,-99.0,-99.0,0.722823491,98.700335,0.018871562,2.57688007,0.000883954,0.120702392,0.231367793,31.59288388,1.624098914,221.7679816,1.025191203,139988.1386,0.01270228,1.73447499,0.052317741,7.14389981,-99.0,-99.0,0.227376768,31.04791614,1.976656708,269.9091568,0.011321715,1.54596124,0.018338686
9.105046,26.22248,-3.1961052,2.2889488,-0.035666827,-0.80091774,-3.794153,-3.5083869,0.64726466,1.6097779,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000257863,0.061535444,1.932773212,461.2292447,0.090792548,21.66636949,8.768652989,1.4496238,0.498387391,118.933167,40.64636112,8.720025347,4.21e-05,0.010035582,-99.0,0.571467579,136.37273,-99.0,-99.0,0.000280841,0.067018835,-99.0,41.9048279,-99.0,-99.0,-99.0,-99.0,0.020293441,4.84274542,-99.0,-99.0,0.177128464,42.26922593,0.429344352,102.4570136,0.13322699,31792.75436,0.013070238,3.11902922,0.087127642,20.79179103,-99.0,-99.0,-99.0,-99.0,0.455506112,108.7001509,0.010355131,2.47110699,0.03232578
-23.300373,12.446477,-0.8678008,1.5511545,1.1182796,-1.5609902,-3.119198,-2.1416247,0.52527833,1.99595,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000273639,0.055745149,2.316596795,471.9323819,0.111144393,22.6421094,6.257307244,0.917116091,0.851129465,173.390362,28.00744921,4.594660339,3.78e-05,0.007705912,-99.0,1.389511587,283.068471,-99.0,-99.0,0.000261012,0.053172884,-99.0,49.08747278,-99.0,-99.0,0.634637123,129.286983,0.020336889,4.14298956,-99.0,-99.0,0.118921771,24.22650097,0.900427053,183.4331657,0.254561202,51858.68969,0.008502922,1.73219791,0.062266985,12.68490346,-99.0,-99.0,0.19305934,39.32965561,0.644146041,131.2241198,0.006160104,1.25492377,0.016283968
-10.320817,14.22385,2.368367,1.1596985,2.5546582,-2.5081358,-3.6494486,-4.3186836,0.9293193,1.7571313,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000214539,0.034401429,3.179094697,509.7688577,0.033344395,5.34678444,9.737865113,1.315337375,0.772588143,123.884757,43.0424167,7.979968507,4.63e-05,0.00742567,-99.0,1.094100519,175.43937,-99.0,-99.0,0.000309417,0.049615046,-99.0,62.36345452,-99.0,-99.0,0.356055296,57.093581,0.019945428,3.19825582,-99.0,-99.0,0.175716692,28.17622808,1.328922391,213.0931331,0.754748957,121024.2382,0.010184319,1.63305884,0.039660036,6.35949958,-99.0,-99.0,0.183521843,29.42778665,1.555144608,249.3679383,0.009082171,1.45632899,0.012842696
-10.086936,21.598442,-0.36435112,1.5160558,-0.04220489,-0.59960324,-2.5920274,-2.3398001,0.57868236,2.4417932,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.228257953,463.7577189,-99.0,-99.0,8.287531279,0.822995055,1.819292983,199.541081,45.07741917,5.496157839,6.87e-05,0.007535658,-99.0,6.227009289,682.981894,-99.0,-99.0,0.00043832,0.048075162,-99.0,91.17385611,-99.0,-99.0,5.571454217,611.080243,-99.0,-99.0,0.004833493,0.530140283,0.26632187,29.21033306,2.745803294,301.1612551,0.710941383,77976.45214,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.50231365,274.4551735,0.011877677,1.30275028,0.045810259
-28.829523,11.300086,1.0027676,0.9583293,0.5678611,-0.9085983,-0.99529463,-1.564989,0.42859164,3.2731256,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000342088,0.03999246,4.337242456,507.053836,-99.0,-99.0,7.757030206,0.680783334,1.874996044,219.20009,38.42069258,4.152272385,5.35e-05,0.006257936,-99.0,3.983719309,465.724519,-99.0,-99.0,0.000407528,0.047642866,-99.0,85.53810559,-99.0,-99.0,1.970988629,230.422291,0.012501521,1.46151485,0.000890935,0.104156455,0.195563953,22.86278746,1.781874242,208.313503,0.607318706,70999.78443,0.01362662,1.59304678,0.085428048,9.98713345,-99.0,-99.0,0.330405616,38.62671653,1.412592723,165.1419228,0.006981921,0.81623514,-99.0
-20.013712,14.5387945,0.028860766,1.5650162,0.2442193,-0.92662895,-2.190409,-3.5688498,0.7513101,3.879614,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000455109,0.045065569,5.213531851,516.2512398,-99.0,-99.0,7.513217082,0.586199596,2.524714906,250.000813,39.47902948,3.666162117,5.81e-05,0.005748404,-99.0,5.487658453,543.395641,-99.0,-99.0,0.000470598,0.046599309,-99.0,100.9882679,-99.0,-99.0,2.7007533,267.432382,0.013480902,1.33489787,0.001258229,0.124591572,0.234514442,23.22194916,1.916785255,189.8027657,0.789382221,78165.73521,0.014569584,1.44270064,0.095977937,9.50387004,-99.0,-99.0,0.447017412,44.26429138,1.481109229,146.6615142,0.007685953,0.76107383,-99.0
-39.45776,-6.423643,-1.3057439,1.1588155,1.0623962,-1.3939652,0.20034616,-2.0069518,0.3332155,1.7789298,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.002658192,0.103942807,-99.0,-99.0,0.000586117,0.022918816,13.2819906,519.3632707,-99.0,-99.0,8.788734838,0.362647718,6.157130836,240.761171,49.48130737,1.564223306,0.000138392,0.005411512,34.73730528,14.27865873,558.335804,-99.0,-99.0,0.001228421,0.048034718,-99.0,255.7360396,-99.0,58.0748953,6.827160094,266.961204,-99.0,-99.0,0.00431779,0.168837757,0.351896977,13.7601637,5.841165742,228.4060452,-99.0,-99.0,0.02880551,1.12637664,0.192198867,7.51551747,-99.0,-99.0,0.983545188,38.45938922,4.461715706,174.4656605,-99.0,-99.0,0.02363949
-47.146976,-11.307751,-2.5856235,1.4951088,0.9720045,-1.5239499,-0.39972743,-2.195173,0.35517928,1.570366,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.002468966,0.093523767,-99.0,-99.0,0.000546658,0.020707263,14.00825097,530.6287081,-99.0,-99.0,8.68160063,0.571484071,6.291583528,238.32346,48.89546119,2.31758378,0.000123004,0.004659371,32.63258378,15.47636974,586.240645,-99.0,-99.0,0.001141584,0.043242876,-99.0,263.9934621,-99.0,55.58354705,8.047035013,304.819481,-99.0,-99.0,0.004485848,0.169922692,0.405573454,15.3630113,6.928073489,262.4335252,-99.0,-99.0,0.022071265,0.83605348,0.140769482,5.33230941,-99.0,-99.0,1.045911558,39.61884318,5.184366054,196.3823654,0.014241988,0.53948259,0.020246106
-50.84218,-15.761582,-3.603102,1.70648,0.95689553,-1.6421249,-0.9510942,-1.9450748,0.31507015,1.3931646,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.002940712,0.084959739,-99.0,-99.0,0.000692847,0.020016954,18.97605902,548.2348569,-99.0,-99.0,11.34257257,0.582382906,7.485770857,216.270434,62.76557838,2.383514492,0.000159006,0.004593816,39.21461444,19.03654194,549.982261,77.09647174,2.668541009,0.001415021,0.040881174,-99.0,346.130108,-99.0,53.48272287,9.472416435,273.666353,-99.0,-99.0,0.007040208,0.203397724,0.622310169,17.97908227,10.44134637,301.6595819,-99.0,-99.0,0.033744115,0.97489684,-99.0,-99.0,-99.0,-99.0,1.540492903,44.5061804,8.04285096,232.3649626,0.017528951,0.50642664,0.021713327
-22.105782,13.639544,0.31548765,1.360493,1.4322239,-1.7039591,-2.3104866,-3.5734262,0.7564375,2.0427747,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.00027628,0.041329197,3.3061827,494.5776752,0.071995087,10.76987148,8.326113274,1.174220088,1.420063585,212.429805,36.69058026,6.153542766,4.89e-05,0.007316958,-99.0,3.188124488,476.91714,-99.0,-99.0,0.000304751,0.045588247,-99.0,66.84860368,-99.0,-99.0,1.631190938,244.012717,0.021292729,3.18521673,0.001457618,0.218047709,0.14557784,21.77724475,1.536790477,229.8911858,0.342763118,51274.53665,0.008259991,1.23562653,0.064425423,9.63751213,-99.0,-99.0,0.253966708,37.99132584,1.252484545,187.3613622,0.005412631,0.80968499,0.021664015
-29.773378,1.7580465,0.5116011,1.1835256,1.3122263,-1.6248974,-1.3266618,-2.8748987,0.5808408,3.6093893,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000606099,0.069846211,-99.0,-99.0,0.000253019,0.029157661,4.5853466,528.4101656,-99.0,-99.0,10.0400199,1.312093755,2.176201,250.782947,51.04764615,7.76904562,5.47e-05,0.00630126,-99.0,4.406195652,507.765013,-99.0,-99.0,0.000443107,0.051063115,-99.0,86.77627529,-99.0,-99.0,1.884790972,217.201184,0.010323421,1.18965938,0.001517727,0.174901166,0.159751613,18.40959549,1.874758085,216.0450052,0.645056752,74335.61188,0.01501742,1.7305905,0.072196794,8.31987701,-99.0,-99.0,0.329035721,37.91770507,1.665249055,191.9014212,0.00906074,1.04414948,-99.0
-50.29741,-15.1477165,-1.5848725,1.5506929,1.33714,-1.9699347,-2.6660001,-2.1898744,0.518346,1.0618547,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.003095683,0.098510011,-99.0,-99.0,0.000431233,0.013722581,16.07530811,511.5442008,-99.0,-99.0,9.527224081,0.442875477,7.879911749,250.752467,54.20988518,1.861030075,0.000148448,0.004723887,32.45568931,19.13066661,608.77101,-99.0,-99.0,0.001382411,0.043990729,-99.0,314.2506177,-99.0,51.27936308,9.684877625,308.189613,-99.0,-99.0,0.004250562,0.135260245,0.404763666,12.88028228,7.393456965,235.2726311,-99.0,-99.0,0.031461968,1.00117441,0.277203697,8.8211027,-99.0,-99.0,1.050203373,33.41929384,5.162855225,164.2910128,0.014695055,0.46762216,0.020195959
-8.448177,14.2431135,-3.2585664,2.189211,0.9364501,-1.5109884,-1.3233991,-5.6141467,0.8110405,1.7742991,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000308512,0.03324271,4.829955895,520.4355466,-99.0,-99.0,9.629712617,0.994729756,2.135176418,230.068707,42.77145916,6.125709351,5.96e-05,0.0064199,-99.0,4.376627593,471.58869,61.32859589,0.569166375,0.000473725,0.051044669,-99.0,92.80603385,-99.0,-99.0,1.984912451,213.877522,0.012019203,1.29508856,0.001722472,0.185599114,0.217948689,23.48432311,1.971924329,212.4780305,0.717395153,77300.48608,0.013822006,1.48934344,0.101064594,10.88987316,-99.0,-99.0,0.291633621,31.4239936,1.708275236,184.069415,0.011078278,1.19370235,0.011071575
-10.189799,9.83483,0.45720115,1.457115,3.594081,-3.3244815,-3.3971148,-5.152274,0.8903426,-0.1476516,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000325837,0.040313937,4.127096677,510.6223188,0.108028199,13.36571776,7.73502604,1.032463556,1.569999715,194.247181,31.80648681,5.283645419,5.61e-05,0.006938524,-99.0,3.64121479,450.506902,67.13461477,0.542614444,0.000349806,0.043279456,-99.0,80.82483912,-99.0,-99.0,1.728322671,213.835584,0.023972364,2.96596489,0.001648028,0.20390122,0.17076467,21.12774632,2.111417443,261.2337329,0.625658525,77409.18899,0.01080916,1.33735621,0.041133873,5.08926132,-99.0,-99.0,0.347550825,43.00049697,1.673923248,207.1050517,0.007335779,0.90761444,0.02153083
0.49354005,30.079563,3.7066352,1.0643299,2.2717357,-2.1365778,-3.1893597,-5.424033,1.1302526,2.928191,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.0002083,0.029705443,3.60643865,514.3098316,-99.0,-99.0,7.544875297,0.90693046,1.537880977,219.315337,27.83864655,5.138526546,4.79e-05,0.006828671,-99.0,2.571011465,366.64882,-99.0,-99.0,0.000338409,0.048260153,-99.0,70.12190763,-99.0,-99.0,0.887942752,126.628436,0.011901483,1.69725606,0.001092722,0.155831775,0.143787667,20.50538433,1.430360771,203.9820106,0.563589625,80372.83126,0.01245433,1.77609692,0.046162708,6.58320769,-99.0,-99.0,0.19723225,28.12705146,1.19131558,169.8920666,0.007777696,1.10916771,-99.0
-29.469786,5.662474,-2.5862277,1.7614722,0.2960091,-1.0340966,-1.9589865,-2.0261095,0.42942476,2.51439,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000555825,0.051861763,-99.0,-99.0,0.000311833,0.029095899,5.805974034,541.7320059,-99.0,-99.0,10.14821882,1.028761851,2.255303308,210.43325,45.8509885,6.590229633,5.66e-05,0.005279741,-99.0,4.965354619,463.297201,71.08161164,0.76181209,0.000444001,0.041427984,-99.0,107.1742849,-99.0,-99.0,2.425893022,226.350288,0.010996045,1.02599659,0.001781173,0.166194091,0.213088786,19.88245467,3.261113516,304.2813413,0.990351903,92405.73933,0.014091008,1.31477511,-99.0,-99.0,-99.0,-99.0,0.483280794,45.0929805,2.618371852,244.3097105,0.00761122,0.71017219,0.012266951
-13.173491,9.949176,-6.1690674,2.5685449,-0.7475209,-0.41962108,-1.8083069,-2.5814142,0.31005728,1.8486768,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000531594,0.059566493,-99.0,-99.0,0.000283653,0.031784084,4.731466817,530.1731152,-99.0,-99.0,9.475048336,1.053960092,2.091687692,234.379025,46.05770231,6.27087218,5.22e-05,0.005853359,-99.0,4.412342853,494.414448,64.19676553,0.572916387,0.000427972,0.047955359,-99.0,89.24380889,-99.0,-99.0,1.929490427,216.204401,0.009695673,1.08642531,0.001586916,0.177818045,0.213464643,23.91926627,2.214164141,248.1028285,0.547541349,61353.42675,0.012320217,1.38051226,0.080262341,8.99360326,-99.0,-99.0,0.354690232,39.74395948,1.834140611,205.5202074,0.008359288,0.93667987,0.014221915
-23.07899,-15.639223,-7.4270706,2.6333542,-0.61813027,-0.70425034,-1.6228157,-2.6607604,0.3120712,0.64963394,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.002126405,0.074205705,-99.0,-99.0,0.000653681,0.022811691,15.96134928,557.007398,-99.0,-99.0,19.18053777,0.52754211,5.196565539,181.345913,105.0939992,2.397209249,0.000135686,0.004735078,30.87046387,14.13196679,493.166957,87.92229041,2.519460947,0.00128129,0.044713498,-99.0,286.555427,-99.0,51.86046512,7.749785839,270.446312,-99.0,-99.0,0.005997313,0.209289796,0.560040981,19.54389721,9.092818769,317.3144848,-99.0,-99.0,0.031883447,1.11264503,0.118678798,4.14156518,-99.0,-99.0,1.335290644,46.59798831,6.677416284,233.0235499,0.020358592,0.71045912,0.02278964
-27.285986,12.667402,1.1719201,1.1432687,0.90953606,-1.2677027,-2.4478245,-1.5287468,0.40307564,1.7209871,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000235451,0.042677216,2.862945374,518.9298714,0.052926246,9.59327072,9.050760924,1.361389357,0.898593735,162.876713,41.6893768,7.567532775,4.03e-05,0.007301402,-99.0,1.542257867,279.545563,66.14386441,0.364916882,0.000337659,0.061203135,-99.0,55.17017871,-99.0,-99.0,0.72677254,131.73286,0.012789376,2.3181684,0.000735703,0.133351514,0.161566006,29.28502494,1.339777792,242.8445626,0.198079727,35903.40506,0.0092165,1.67055822,0.063963479,11.5938503,-99.0,-99.0,0.229231732,41.54993471,1.104663087,200.228296,0.007529686,1.36481088,0.027844172
-23.377914,-4.9851584,-0.06241088,0.9798897,3.1197238,-2.8359559,-1.9859061,-1.8236388,0.32034692,-0.8277238,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000300786,0.045622468,3.504049418,531.4854474,0.067231538,10.1975115,5.056130685,0.731321485,1.622747176,246.134231,18.04557867,2.81673157,4.23e-05,0.00641129,-99.0,3.372378003,511.513857,-99.0,-99.0,0.00033091,0.050191647,-99.0,65.92935772,-99.0,-99.0,1.755881685,266.32774,0.014818605,2.2476489,0.001176421,0.178436668,0.115508459,17.52003405,1.951615829,296.0162053,0.414285145,62837.73403,0.007473068,1.1334963,-99.0,-99.0,-99.0,-99.0,0.327879184,49.73189419,1.359265732,206.1700249,-99.0,-99.0,0.012185048
-43.259586,-14.29182,-4.486693,1.4577805,1.9912379,-2.1812422,-0.17405123,-0.9635587,0.09429137,0.26184314,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.002505943,0.082084441,-99.0,-99.0,0.000663555,0.021735337,17.0186249,557.4606088,-99.0,-99.0,8.51156815,0.383000792,5.85939877,191.929961,40.3826925,1.409250084,0.00013597,0.004453809,34.09098383,15.06327457,493.411322,86.85093241,2.651458089,0.001313755,0.043033237,-99.0,305.288385,-99.0,52.75623269,7.281286613,238.505196,-99.0,-99.0,0.005909439,0.193569059,0.378658157,12.40329391,9.794810403,320.8379645,-99.0,-99.0,0.025868946,0.84736096,-99.0,-99.0,-99.0,-99.0,1.541138766,50.48140845,7.450017989,244.0321465,-99.0,-99.0,0.022629147
-28.392965,2.0764632,-0.40655297,1.5061725,3.5493999,-3.4039826,-3.2789354,-4.588574,0.84093326,0.054223586,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000263986,0.037656729,3.665815441,522.9173925,0.043296211,6.17607252,6.783987175,0.679148981,0.945644164,134.893256,27.98228403,3.782003658,4.71e-05,0.006716038,-99.0,1.796643394,256.285701,-99.0,-99.0,0.000327846,0.046766221,-99.0,70.10314618,-99.0,-99.0,0.917823617,130.92474,0.014982352,2.13718677,0.001881444,0.268382319,0.14374138,20.50426948,1.751537775,249.8515217,0.671154977,95738.21061,0.009271702,1.32257999,-99.0,-99.0,-99.0,-99.0,0.231705082,33.05202326,1.436572451,204.9226788,0.007103935,1.0133547,-99.0
-25.886406,13.438581,-0.4945481,1.5864714,1.2566528,-1.7009323,-2.823638,-3.5397806,0.80052197,3.522652,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000653289,0.086931356,-99.0,-99.0,0.000143593,0.019107518,4.062012128,540.5210465,-99.0,-99.0,8.524848686,1.047588113,1.208953957,160.872257,42.83919159,6.651170601,4.77e-05,0.006340859,-99.0,2.667518929,354.959581,-99.0,-99.0,0.000301573,0.040129542,-99.0,75.14993457,-99.0,-99.0,1.208934606,160.869682,0.01889634,2.51448517,0.001761366,0.234380296,0.153418743,20.41502016,2.013186685,267.8893463,1.310887714,174436.3081,0.006159803,0.81966842,-99.0,-99.0,-99.0,-99.0,0.230862024,30.72018957,2.427440066,323.0129314,0.007396384,0.98421693,0.014137178
-13.98248,15.446668,4.3013535,0.1137861,4.535279,-3.4341087,-1.5913801,-2.1886141,0.5014296,0.7956675,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000571398,0.053717095,-99.0,-99.0,0.000257262,0.024185171,5.777827462,543.1734718,-99.0,-99.0,5.596852227,0.318649509,2.133137949,200.536266,20.08110229,1.719980981,5.06e-05,0.004757363,-99.0,4.450687656,418.409079,-99.0,-99.0,0.00033875,0.031845915,-99.0,106.3716798,-99.0,-99.0,2.019968516,189.89721,0.01422245,1.33705232,0.002201382,0.206951863,0.148482611,13.95884798,3.027830408,284.6462906,1.322404628,124319.239,0.014432342,1.35678426,-99.0,-99.0,-99.0,-99.0,0.431442896,40.55994008,2.500771365,235.097478,0.009394786,0.88320369,-99.0
0.12328038,21.146742,-2.0465143,2.0464182,1.4939396,-1.844117,-2.594549,-5.384366,0.8840616,1.9822141,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000265068,0.044028817,-99.0,-99.0,0.000191501,0.031809121,3.162424848,525.2912453,-99.0,-99.0,7.399520201,1.079012297,1.014450709,168.504265,27.42547887,6.138412765,3.29e-05,0.005459196,-99.0,1.893945885,314.591885,-99.0,-99.0,0.000262036,0.043525225,-99.0,60.20326584,-99.0,-99.0,0.767482284,127.481836,0.009026108,1.49927209,0.000937461,0.155716,0.127360431,21.15507011,1.516168309,251.8415384,0.648388519,107699.8914,0.008982998,1.49211141,-99.0,-99.0,-99.0,-99.0,0.228077872,37.8846344,1.126826014,187.170247,0.005334563,0.88609191,-99.0
-45.07414,-7.9378037,-3.3503067,1.5801713,1.7723534,-2.0671382,-0.16139273,-2.5113494,0.33365133,1.7403314,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.002619411,0.101930345,-99.0,-99.0,0.000524733,0.020419163,13.61827659,529.9341776,-99.0,-99.0,13.24678269,0.351165596,5.900748562,229.618507,62.28270336,1.447254023,0.000149893,0.00583284,35.50951963,14.64108874,569.735331,-99.0,-99.0,0.001265367,0.04923981,-99.0,256.9805302,-99.0,58.56796143,7.522899221,292.741992,-99.0,-99.0,0.004874231,0.189673182,0.431093395,16.77533292,6.857846538,266.8624947,-99.0,-99.0,0.033515145,1.30419006,0.168262523,6.54767591,-99.0,-99.0,1.052953023,40.97403884,5.645235979,219.6756297,0.017455739,0.67926311,0.025096933
-3.6268835,9.656518,5.825904,0.05586177,6.795649,-5.1112266,-1.7895904,-5.551018,0.943955,-0.30071524,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000573506,0.04877055,-99.0,-99.0,0.000309654,0.026332817,6.282048288,534.2214355,-99.0,-99.0,5.40812978,0.332641296,2.484962097,211.319614,18.74384247,2.49689135,5.41e-05,0.00460388,-99.0,4.623567716,393.185291,-99.0,-99.0,0.000385124,0.032750694,-99.0,117.5925912,-99.0,-99.0,1.906497195,162.127322,-99.0,-99.0,0.002290632,0.194793923,0.136335035,11.5938456,2.908918078,247.3725639,1.455746855,123795.797,0.015142711,1.28772661,-99.0,-99.0,-99.0,-99.0,0.40884575,34.76798542,2.384263976,202.756309,-99.0,-99.0,-99.0
1.0797447,19.996332,-1.6452502,1.8663248,1.754065,-1.9902564,-1.6037132,-6.514993,1.1258998,3.3307545,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000419814,0.049557728,-99.0,-99.0,0.000242637,0.028642467,4.622478191,545.6685119,-99.0,-99.0,7.842495345,0.678889114,1.375181922,162.335752,33.91428911,3.924663181,4.3e-05,0.00507259,-99.0,2.83437065,334.588234,-99.0,-99.0,0.000312755,0.036919699,-99.0,84.71220329,-99.0,-99.0,1.203280439,142.043341,0.014504612,1.71222223,0.00186881,0.220606991,0.132862071,15.68393524,2.468279741,291.3723932,1.108496023,130854.3492,0.010964422,1.29431435,-99.0,-99.0,-99.0,-99.0,0.327881227,38.7053121,1.992636069,235.2242052,0.008386147,0.9899574,-99.0
-7.4201097,17.063019,-3.1258361,2.3660357,0.26106447,-1.1751701,-3.573957,-4.809255,0.90593904,2.4301217,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000184155,0.031366498,-99.0,-99.0,0.000205494,0.035001194,2.977226519,507.1018638,0.033863331,5.7678374,7.513980988,1.500867884,1.033406333,176.016932,40.45458722,8.041209759,3.41e-05,0.005816513,-99.0,2.219421845,378.027317,60.87141423,0.357379851,0.000277012,0.047182538,-99.0,58.71062072,-99.0,-99.0,1.029270918,175.312559,0.009370494,1.59604755,0.000432604,0.073684153,0.137950844,23.4967442,1.580715327,269.2383947,0.271537403,46250.13328,0.009417794,1.60410401,0.068926828,11.74009523,-99.0,-99.0,0.262462691,44.70446536,1.121529088,191.0266106,0.004701005,0.8007078,0.014240661
-19.807745,-13.716924,0.13659967,1.1489216,2.3449183,-2.4132497,-2.5902064,-2.1481183,0.4049716,-0.078705944,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.002916079,0.092024622,-99.0,-99.0,0.000483866,0.015269684,16.63703683,525.0259856,-99.0,-99.0,15.82986785,0.329955401,7.577739438,239.13574,64.6151046,1.149448078,0.000152868,0.004824144,35.97897897,17.81753192,562.279651,-99.0,-99.0,0.0014338,0.045247378,-99.0,316.8802552,-99.0,53.17063942,8.695630144,274.413757,-99.0,-99.0,0.00437621,0.138102962,0.410614387,12.95803006,7.551147506,238.296561,-99.0,-99.0,0.03310224,1.04462931,0.238436665,7.5245037,-99.0,-99.0,1.217474219,38.42063994,5.88118383,185.5964117,0.016810971,0.53051495,0.023167501
