0,1,2,project,sample_id,site,stage,latin.genus,latin.species,growth.form,functional.group,latitude,Al_area,Al_mass,Ca_area,Ca_mass,Carea,Cmass,Cu_area,Cu_mass,EWT,Fe_area,Fe_mass,K_area,K_mass,LDMC,LMA,Mg_area,Mg_mass,Mn_area,Mn_mass,Na_area,Na_mass,Narea,Nmass,P_area,P_mass,Zn_area,Zn_mass,car_area,car_mass,hemicellulose_area,cellulose_area,hemicellulose_mass,cellulose_mass,chlA_area,chlA_mass,chlB_area,chlB_mass,hemicellulose_area,hemicellulose_mass,lignin_area,lignin_mass,solubles_area,solubles_mass
0.11297512,-0.8882476,0.32425022,2019-Boucherville,44407064,GroboisFieldEL,-99,Cirsium,arvense,herb,forb,45.6265217,-99.0,-99.0,-99.0,-99.0,0.0022900952629518,41.4,-99.0,-99.0,0.219452781765192,-99.0,-99.0,-99.0,-99.0,179.842549380097,0.0553163106993199,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001117500108747,2.0202,-99.0,-99.0,-99.0,-99.0,9.39824118781446e-06,1.699,0.0006540292366991,0.0009699164830229,11.823442822393,17.5340052646504,4.90821624835066e-05,8.873,1.7734409210202e-05,3.206,0.0006540292366991,11.823442822393,0.0002746679097946,4.96540543507366,0.0035859003135485,64.8253700981651
-0.3954718,-1.2457657,0.8319645,2019-Boucherville,44412418,GroboisFieldEL,-99,Cirsium,arvense,herb,forb,45.6257625,-99.0,-99.0,-99.0,-99.0,0.0029576403762191,41.38,-99.0,-99.0,0.31712535569216,-99.0,-99.0,-99.0,-99.0,168.821507362372,0.0714751178399983,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001864142548384,2.6081,-99.0,-99.0,-99.0,-99.0,1.35659773660317e-05,1.898,0.001311027328086,0.0011919253723153,18.3424297532582,16.676088243513,6.07752926993505e-05,8.503,2.13853552577275e-05,2.992,0.001311027328086,18.3424297532582,0.0004992593776284,6.98507946144374,0.0040810985757987,57.0981720510704
-0.4028852,-0.93735874,0.7745099,2019-Boucherville,44413638,GroboisFieldEL,-99,Cirsium,arvense,herb,forb,45.6257999,-99.0,-99.0,-99.0,-99.0,0.0020775006572317,41.51,-99.0,-99.0,0.220512202602638,-99.0,-99.0,-99.0,-99.0,166.060914443556,0.0500481969942601,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001495840511764,2.9888,-99.0,-99.0,-99.0,-99.0,8.82349713008805e-06,1.763,0.0008288429430951,0.0006974628421664,16.560895154529,13.9358235471786,4.80863076720851e-05,9.608,1.78521918678526e-05,3.567,0.0008288429430951,16.560895154529,0.0003474879487356,6.94306627620423,0.0031068705317948,62.0775715886654
-0.72458196,1.7081747,-1.3064215,2019-CABO-General,41127024,IdB_ile_ste_marg,-99,Rubus,idaeus,shrub,shrub,45.5923799,-99.0,-99.0,-99.0,-99.0,0.0014302000208475,45.82,-99.0,-99.0,0.0616740598325243,-99.0,-99.0,-99.0,-99.0,257.242399656374,0.0312134443659443,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.1941534149477e-05,2.6252,-99.0,-99.0,-99.0,-99.0,8.77191427016133e-06,2.8103,0.0003720139365488,0.0004115917994985,11.9183878647731,13.1863627311691,3.47343208904228e-05,11.128,1.10748421954807e-05,3.5481,0.0003720139365488,11.9183878647731,0.0001398944322984,4.48186463045732,0.0021959601216846,70.3530214717544
-0.71838236,-0.29132104,0.45329714,2019-CABO-General,41127287,IdB_ile_ste_marg,-99,Alnus,incana,shrub,shrub,45.59265,-99.0,-99.0,-99.0,-99.0,0.0029432168484919,51.27,-99.0,-99.0,0.100475468175719,-99.0,-99.0,-99.0,-99.0,333.714867099072,0.057406219007059,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001760246893413,3.0663,-99.0,-99.0,-99.0,-99.0,1.90801050113762e-05,3.3237,-99.0,-99.0,-99.0,-99.0,5.04589183828247e-05,8.7898,1.60898150632985e-05,2.8028,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.012372,1.4901414,0.24860477,2019-CABO-General,41129645,IdB_ile_ste_marg,-99,Rubus,idaeus,shrub,shrub,45.5952373,-99.0,-99.0,-99.0,-99.0,0.0015454909572338,45.69,-99.0,-99.0,0.0663681014685814,-99.0,-99.0,-99.0,-99.0,292.798528579513,0.0338255845312718,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.79791881532818e-05,2.8966,-99.0,-99.0,-99.0,-99.0,1.04209860823942e-05,3.0808,0.0004571073905182,0.0004841367369129,13.5136582812234,14.3127382311861,5.11419160203657e-05,15.1193,1.79688270147022e-05,5.3122,0.0004571073905182,13.5136582812234,0.00014459442621,4.27470591310431,0.0022932898647193,67.7974940122384
0.9366245,-3.6194632,-0.6182461,2019-CABO-General,41129763,IdB_ile_ste_marg,-99,Cirsium,arvense,herb,forb,45.5929845,-99.0,-99.0,-99.0,-99.0,0.0027433506914055,43.46,-99.0,-99.0,0.2989891475582,-99.0,-99.0,-99.0,-99.0,150.283898525811,0.0631235778050061,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0002205979673551,3.4947,-99.0,-99.0,-99.0,-99.0,2.51320212672851e-05,3.9814,0.0014615229394785,0.0010445186909611,23.153360286283,16.5472035534449,0.0001321586786714,20.9365,4.10530500612638e-05,6.5036,0.0014615229394785,23.153360286283,0.0006948230747924,11.0073462080806,0.0031050085752784,49.1893628854512
0.35841584,-2.1315775,0.6748295,2019-CABO-General,41130284,IdB_ile_ste_marg,-99,Cirsium,arvense,herb,forb,45.5963686,-99.0,-99.0,-99.0,-99.0,0.0023987041062801,41.99,-99.0,-99.0,0.298391812865497,-99.0,-99.0,-99.0,-99.0,136.40641126829,0.0571256038647342,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001640247463768,2.8713,-99.0,-99.0,-99.0,-99.0,2.10256497584541e-05,3.6806,0.00092280682439,0.0008923728183288,16.1539968413308,15.6212408789911,0.0001199392041062,20.9957,4.02889746376811e-05,7.0527,0.00092280682439,16.1539968413308,0.0006046429571545,10.5844475375048,0.0032745469892404,57.3218796425174
0.3881545,-1.9390881,0.721488,2019-CABO-General,41130940,IdB_ile_ste_marg,-99,Cirsium,arvense,herb,forb,45.5963119,-99.0,-99.0,-99.0,-99.0,0.0020480086521562,44.8,-99.0,-99.0,0.248661619575504,-99.0,-99.0,-99.0,-99.0,129.815536403248,0.0457144788427741,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0002178889205083,4.7663,-99.0,-99.0,-99.0,-99.0,2.42131308638637e-05,5.2966,0.0010586531405697,0.0007518976750908,23.1579396149475,16.4476921562838,0.0001305907231309,28.5666,3.96106816276869e-05,8.6648,0.0010586531405697,23.1579396149475,0.0008274716618097,18.1008661316179,0.0019287194727549,42.1905602246578
-0.9981303,1.7732453,0.6099787,2019-CABO-General,41131746,IdB_ile_ste_marg,-99,Rubus,idaeus,shrub,shrub,45.5962942,-99.0,-99.0,-99.0,-99.0,0.0015199392824365,45.95,-99.0,-99.0,0.059634080016316,-99.0,-99.0,-99.0,-99.0,298.093122989738,0.0330781127842551,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.46960212787655e-05,2.8628,-99.0,-99.0,-99.0,-99.0,1.07411247833033e-05,3.2472,0.0004892736978404,0.0004201476355674,14.7914634982837,12.7016809667385,4.98361462830144e-05,15.0662,1.53899227540025e-05,4.6526,0.0004892736978404,14.7914634982837,0.0001688275997566,5.10390664841684,0.0022269067285801,67.3226656884761
-0.6526978,0.040338755,0.54659796,2019-CABO-General,41133881,IdB_ile_ste_marg,-99,Alnus,incana,shrub,shrub,45.5922987,-99.0,-99.0,-99.0,-99.0,0.0031004870469914,50.82,-99.0,-99.0,0.0943644876018723,-99.0,-99.0,-99.0,-99.0,363.17093311313,0.0610091902202183,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001592644910698,2.6105,-99.0,-99.0,-99.0,-99.0,1.36739898040575e-05,2.2413,-99.0,-99.0,-99.0,-99.0,3.43792887809952e-05,5.6351,1.0682099115658e-05,1.7509,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.4305241,-0.07587767,0.38101387,2019-CABO-General,41141369,IdB_ile_ste_marg,-99,Alnus,incana,shrub,shrub,45.5961436,-99.0,-99.0,-99.0,-99.0,0.0027770038158041,49.88,-99.0,-99.0,0.0960693513133035,-99.0,-99.0,-99.0,-99.0,336.242001163467,0.0556736931797133,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001621384966472,2.9123,-99.0,-99.0,-99.0,-99.0,1.59165521431482e-05,2.8589,-99.0,-99.0,-99.0,-99.0,4.60465981550773e-05,8.2708,1.3661210832438e-05,2.4538,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.39829135,-0.12783575,0.62149763,2019-CABO-General,42420545,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5821393,-99.0,-99.0,-99.0,-99.0,0.0040962118914617,49.54,-99.0,-99.0,0.0877314096051759,-99.0,-99.0,-99.0,-99.0,450.688487955569,0.082684939270523,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001212326579584,1.4662,-99.0,-99.0,-99.0,-99.0,7.71863908090332e-06,0.9335,0.0009420842638745,0.0006532146280941,11.3936621612833,7.90004363378705,2.88843298353718e-05,3.4933,1.01239439642828e-05,1.2244,0.0009420842638745,11.3936621612833,0.0006571589280226,7.94774639517622,0.0060079706024088,72.6610027825305
-0.52817035,0.18842697,0.5162997,2019-CABO-General,42421857,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5821393,-99.0,-99.0,-99.0,-99.0,0.0031005081797923,48.55,-99.0,-99.0,0.0751328018399171,-99.0,-99.0,-99.0,-99.0,432.102349707738,0.0638621664220882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.02691722376217e-05,1.4135,-99.0,-99.0,-99.0,-99.0,6.16206043806729e-06,0.9649,0.0007409617295749,0.0005977646265349,11.6025147765528,9.36023094775863,2.28850073373553e-05,3.5835,8.29441817490082e-06,1.2988,0.0007409617295749,11.6025147765528,0.0004428258949478,6.93408820522975,0.0045942605648265,71.9402554316972
-0.03611231,0.012612104,0.7359853,2019-CABO-General,42424773,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5820112,-99.0,-99.0,-99.0,-99.0,0.0035737676065293,48.84,-99.0,-99.0,0.0840586197600072,-99.0,-99.0,-99.0,-99.0,436.094100527496,0.0731729649166537,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001001079333024,1.3681,-99.0,-99.0,-99.0,-99.0,6.10262527404892e-06,0.834,0.0008213539527574,0.0006318168500119,11.2248281000091,8.63456675196428,2.3577061025795e-05,3.2221,8.10902797206357e-06,1.1082,0.0008213539527574,11.2248281000091,0.0005392585817051,7.36964235793099,0.0053219315729502,72.7308450465562
0.06325674,0.1094892,0.9682889,2019-CABO-General,42425978,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5820112,-99.0,-99.0,-99.0,-99.0,0.0032784378214427,48.66,-99.0,-99.0,0.0778188052222075,-99.0,-99.0,-99.0,-99.0,435.225215631988,0.0673743900830806,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.45818093102994e-05,1.2554,-99.0,-99.0,-99.0,-99.0,5.85011829091389e-06,0.8683,0.0010654181713774,0.0006187124970879,15.813399869946,9.18319997145771,2.16103356191481e-05,3.2075,7.54593168930502e-06,1.12,0.0010654181713774,15.813399869946,0.0004894499100612,7.2646284360826,0.0045542493597554,67.5961497260242
-0.19362473,-0.6288099,-0.12165928,2019-CABO-General,42427869,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5818355,-99.0,-99.0,-99.0,-99.0,0.003789825379102,49.17,-99.0,-99.0,0.0854989135420385,-99.0,-99.0,-99.0,-99.0,446.02927770926,0.0770759686618267,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001504831212153,1.9524,-99.0,-99.0,-99.0,-99.0,7.94961540778081e-06,1.0314,0.0007171777883097,0.0006931151666122,9.3048170624537,8.99262349401421,2.54011562321916e-05,3.2956,7.8524996872669e-06,1.0188,0.0007171777883097,9.3048170624537,0.0004912963411787,6.37418315602817,0.0057979610917407,75.2239795672173
-0.5617838,0.20172763,-0.055986404,2019-CABO-General,42428007,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5818355,-99.0,-99.0,-99.0,-99.0,0.0038221349994795,49.25,-99.0,-99.0,0.0832023722780625,-99.0,-99.0,-99.0,-99.0,454.542750929368,0.0776068020198894,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001371933046107,1.7678,-99.0,-99.0,-99.0,-99.0,1.04730379325841e-05,1.3495,0.0007150278527568,0.000674128341983,9.2134688474037,8.68645949114432,4.14544493669441e-05,5.3416,1.4429432699558e-05,1.8593,0.0007150278527568,9.2134688474037,0.000489622994206,6.30902165097013,0.0058788060911561,75.7511704921115
-0.3902924,-0.59706473,0.22381401,2019-CABO-General,42429631,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5817813,-99.0,-99.0,-99.0,-99.0,0.0045013304862126,48.68,-99.0,-99.0,0.096331409857007,-99.0,-99.0,-99.0,-99.0,457.202569858348,0.0924677585499722,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.000136907763309,1.4806,-99.0,-99.0,-99.0,-99.0,7.75434623200067e-06,0.8386,0.0006898874707462,0.000792679816031,7.4608434503518,8.57249952265997,2.89516552019963e-05,3.131,9.42153991865666e-06,1.0189,0.0006898874707462,7.4608434503518,0.0004973616255999,5.37875723819104,0.0072668469426199,78.5878997887972
-0.5421424,-0.22917008,-0.074845314,2019-CABO-General,42429771,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5817813,-99.0,-99.0,-99.0,-99.0,0.0033701150234343,48.75,-99.0,-99.0,0.0790722397652445,-99.0,-99.0,-99.0,-99.0,439.611662473568,0.0691305645832678,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001023547139219,1.4806,-99.0,-99.0,-99.0,-99.0,5.94177202593186e-06,0.8595,0.0005995096496496,0.0007042810962742,8.67213588177176,10.1876948426468,2.23996855362704e-05,3.2402,7.18819610536818e-06,1.0398,0.0005995096496496,8.67213588177176,0.0004586010318853,6.63383894880422,0.0051480888801006,74.4690703907067
-0.49471378,-0.43092418,-0.1762929,2019-CABO-General,42431018,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5817109,-99.0,-99.0,-99.0,-99.0,0.0037167011548078,48.76,-99.0,-99.0,0.0890595133961838,-99.0,-99.0,-99.0,-99.0,419.628380569427,0.0762243879164863,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001526698265579,2.0029,-99.0,-99.0,-99.0,-99.0,9.0699399181827e-06,1.1899,0.0008435696882014,0.0006672968827985,11.0669263638514,8.75437508963171,3.25805901271437e-05,4.2743,1.02803831982965e-05,1.3487,0.0008435696882014,11.0669263638514,0.0005268111244021,6.91131983872841,0.0055787260262823,73.1882036546437
-0.5167427,0.032833576,-0.7892823,2019-CABO-General,42431938,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5817109,-99.0,-99.0,-99.0,-99.0,0.0031708371810725,49.02,-99.0,-99.0,0.0786271795977175,-99.0,-99.0,-99.0,-99.0,420.607111242254,0.0646845610173916,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001294079327713,2.0006,-99.0,-99.0,-99.0,-99.0,7.32617338082977e-06,1.1326,0.0005186843353156,0.0006413354650715,8.01867288202169,9.91481514265999,3.03183005944616e-05,4.6871,1.02065768829342e-05,1.5779,0.0005186843353156,8.01867288202169,0.0004845685236881,7.49125473013298,0.0048175432306801,74.477482028283
0.9489074,0.58065605,0.55109024,2019-CABO-General,42433420,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5824499,-99.0,-99.0,-99.0,-99.0,0.003387704202669,48.07,-99.0,-99.0,0.0786805931450185,-99.0,-99.0,-99.0,-99.0,433.22515712936,0.0704743957285004,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.49501533650086e-05,1.3473,-99.0,-99.0,-99.0,-99.0,5.25104722573057e-06,0.7451,0.0007493623466153,0.0006902830150766,10.6331148904383,9.79480572967165,1.77299484773761e-05,2.5158,5.76973877829233e-06,0.8187,0.0007493623466153,10.6331148904383,0.0005105035245153,7.24381556220868,0.005093313915503,72.2718352226075
-0.098367214,0.5563338,1.604589,2019-CABO-General,42434151,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5824499,-99.0,-99.0,-99.0,-99.0,0.0031116910089929,47.78,-99.0,-99.0,0.0759853223567882,-99.0,-99.0,-99.0,-99.0,427.480344440285,0.0651253873795082,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.37186854763578e-05,1.2855,-99.0,-99.0,-99.0,-99.0,4.80039230374355e-06,0.7371,0.0011735691043473,0.0006503598894382,18.0201477729189,9.98627287463811,1.83907581420993e-05,2.8239,6.13220647565449e-06,0.9416,0.0011735691043473,18.0201477729189,0.000480992921855,7.38564392795368,0.0042069350096147,64.5974661939356
-0.6136184,-0.43614578,0.4538479,2019-CABO-General,42434263,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5825406,-99.0,-99.0,-99.0,-99.0,0.0036163286432439,47.63,-99.0,-99.0,0.0960060380285008,-99.0,-99.0,-99.0,-99.0,405.495358899449,0.0759254386572313,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001010795364843,1.3313,-99.0,-99.0,-99.0,-99.0,6.80443781246107e-06,0.8962,0.000544565732354,0.0007398254440814,7.17237518788061,9.74410496884204,2.54919660291654e-05,3.3575,8.52338974366078e-06,1.1226,0.000544565732354,7.17237518788061,0.0005377358314384,7.08241981802834,0.0057615481929255,75.8842924693042
-0.57307243,-0.31256652,0.23833609,2019-CABO-General,42436118,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5825406,-99.0,-99.0,-99.0,-99.0,0.0033046781886938,47.84,-99.0,-99.0,0.0957121140421043,-99.0,-99.0,-99.0,-99.0,386.526069127124,0.0690777213355726,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.94788264953582e-05,1.4401,-99.0,-99.0,-99.0,-99.0,5.93032237665891e-06,0.8585,0.0004340158557831,0.0006732944225465,6.28300771061552,9.74691129829988,2.10921914326037e-05,3.0534,6.90017358421035e-06,0.9989,0.0004340158557831,6.28300771061552,0.0004387732780165,6.3518782833766,0.0053547054847392,77.5171123367925
-0.048798084,1.0060091,-1.0451488,2019-CABO-General,42436323,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5828515,-99.0,-99.0,-99.0,-99.0,0.0034030981989207,48.88,-99.0,-99.0,0.0799363561563475,-99.0,-99.0,-99.0,-99.0,426.432012209663,0.0696214852479694,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001509463421661,2.1681,-99.0,-99.0,-99.0,-99.0,9.57573908100571e-06,1.3754,0.0007670462196093,0.0006611145500814,11.0173779958499,9.49584094230122,3.98979845510538e-05,5.7307,1.30408004017971e-05,1.8731,0.0007670462196093,11.0173779958499,0.0005150873660258,7.39839669020664,0.0050119682841203,71.9888158988474
-0.47989273,1.1671443,-0.45345306,2019-CABO-General,42437105,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5828515,-99.0,-99.0,-99.0,-99.0,0.0026912993681891,47.76,-99.0,-99.0,0.0622861455459632,-99.0,-99.0,-99.0,-99.0,447.89640077821,0.0563504892836928,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.000103363702493,1.8343,-99.0,-99.0,-99.0,-99.0,8.56752839069265e-06,1.5204,0.0008470292297018,0.0005869951741105,15.0314441004688,10.4168602894526,4.08879150242475e-05,7.256,1.381883048704e-05,2.4523,0.0008470292297018,15.0314441004688,0.0004582926072095,8.13289490535415,0.0037339898041514,66.2636625097069
-0.13583827,-0.40132594,0.49490166,2019-CABO-General,42439185,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5819074,-99.0,-99.0,-99.0,-99.0,0.0040335988273987,49.16,-99.0,-99.0,0.0956945807905107,-99.0,-99.0,-99.0,-99.0,430.654161225217,0.0820504236655554,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001300827416793,1.5854,-99.0,-99.0,-99.0,-99.0,6.42372766877633e-06,0.7829,0.0012448570875797,0.000836022683697,15.1718544763874,10.1891330519482,2.33211919184608e-05,2.8423,7.14084837161329e-06,0.8703,0.0012448570875797,15.1718544763874,0.000608550635646,7.41678846323332,0.0055040845365778,67.0817320701833
-0.25939488,0.46656394,1.1412668,2019-CABO-General,42439493,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5819074,-99.0,-99.0,-99.0,-99.0,0.0027075485571922,49.1,-99.0,-99.0,0.0684323827491957,-99.0,-99.0,-99.0,-99.0,416.24217195231,0.0551435551362986,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.72070589942672e-05,1.7628,-99.0,-99.0,-99.0,-99.0,6.91114176523231e-06,1.2533,0.0005654138809154,0.0006226240415907,10.2534898143196,11.2909666424635,2.95889288150351e-05,5.3658,9.62916759790047e-06,1.7462,0.0005654138809154,10.2534898143196,0.0004220031836597,7.65281060709019,0.0039022215964706,70.7647808855543
-0.09182358,-0.4521706,-0.3503995,2019-CABO-General,42440511,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5817864,-99.0,-99.0,-99.0,-99.0,0.003743981393882,47.56,-99.0,-99.0,0.0976689792914957,-99.0,-99.0,-99.0,-99.0,405.372487989715,0.0787212235887733,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001497828721223,1.9027,-99.0,-99.0,-99.0,-99.0,1.04329237622201e-05,1.3253,0.0007021233079095,0.0007117641635926,8.91911070357959,9.04157901953905,4.60212145222328e-05,5.8461,1.46476580731631e-05,1.8607,0.0007021233079095,8.91911070357959,0.0005017046304116,6.37318130409725,0.0059501986441278,75.5856981493421
0.0047626495,0.5882106,-0.28624773,2019-CABO-General,42441097,Domtar_DroneTest,-99,Acer,saccharum,tree,broadleaf,45.5817864,-99.0,-99.0,-99.0,-99.0,0.0032642700213635,51.53,-99.0,-99.0,0.0781676456187726,-99.0,-99.0,-99.0,-99.0,417.03565732386,0.0633469827549694,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001151458105537,1.8177,-99.0,-99.0,-99.0,-99.0,8.23510775814602e-06,1.3,0.0006502942508281,0.0006616075151328,10.265591549064,10.4441835484416,4.00409943295886e-05,6.3209,1.39977827793656e-05,2.2097,0.0006502942508281,10.265591549064,0.0003883636324694,6.13073607580776,0.0046280645162026,73.0589574266595
-0.942992,0.18374062,0.523602,2019-CABO-General,42503376,BoiseDuTremblay,-99,Spiraea,alba,shrub,shrub,45.5547133,-99.0,-99.0,-99.0,-99.0,-99.0,49.16,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.6369,-99.0,-99.0,-99.0,-99.0,-99.0,1.411,-99.0,-99.0,7.72773755831303,10.847974093172,-99.0,6.3566,-99.0,2.1638,-99.0,7.72773755831303,-99.0,13.3186407356182,-99.0,67.9080856629643
-0.947088,-0.24417663,0.16392612,2019-CABO-General,42503661,BoiseDuTremblay,-99,Spiraea,alba,shrub,shrub,45.5552999,-99.0,-99.0,-99.0,-99.0,-99.0,49.3,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.9604,-99.0,-99.0,-99.0,-99.0,-99.0,1.5623,-99.0,-99.0,10.4688343625704,11.1537400509014,-99.0,7.042,-99.0,2.4478,-99.0,10.4688343625704,-99.0,15.9595159057126,-99.0,62.2293182243125
-1.020478,-0.45194006,0.11669397,2019-CABO-General,42504430,BoiseDuTremblay,-99,Spiraea,alba,shrub,shrub,45.5555599,-99.0,-99.0,-99.0,-99.0,0.0028788195332833,49.29,-99.0,-99.0,0.0668754687017512,-99.0,-99.0,-99.0,-99.0,451.645915060549,0.0584057523490229,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001068007587454,1.8286,-99.0,-99.0,-99.0,-99.0,8.79765847633333e-06,1.5063,0.000560723298321,0.000642809625028,9.6004807021445,11.0059300526892,4.03910820944903e-05,6.9156,1.35746649609599e-05,2.3242,0.000560723298321,9.6004807021445,0.0009084540486083,15.5541879364818,0.0037152967260318,63.6118289142116
0.18508744,0.28199887,0.03473997,2019-CABO-General,42505168,BoiseDuTremblay,-99,Frangula,alnus,shrub,shrub,45.5555294,-99.0,-99.0,-99.0,-99.0,0.0026996403824833,47.14,-99.0,-99.0,0.112839523281597,-99.0,-99.0,-99.0,-99.0,312.200956937799,0.0572685698447893,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.000197393306541,3.4468,-99.0,-99.0,-99.0,-99.0,1.32616827189579e-05,2.3157,0.0012734816578871,0.000436846205552,22.2370082112857,7.62802714885366,5.08544900221729e-05,8.88,1.45937496535477e-05,2.5483,0.0012734816578871,22.2370082112857,0.0006906612386138,12.0600399221721,0.0033235538109922,58.0345173626627
0.17120528,-0.7261689,0.1336031,2019-CABO-General,42505885,BoiseDuTremblay,-99,Rhamnus,cathartica,shrub,shrub,45.5558696,-99.0,-99.0,-99.0,-99.0,0.0028337166668958,45.87,-99.0,-99.0,0.122784096378914,-99.0,-99.0,-99.0,-99.0,300.830431288508,0.0617771237605379,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001954689972907,3.1641,-99.0,-99.0,-99.0,-99.0,9.44448668051104e-06,1.5288,0.0006890872999168,0.0004227679885965,11.1544089133691,6.84343917070817,4.3202595959457e-05,6.9933,1.32326599095072e-05,2.142,0.0006890872999168,11.1544089133691,0.0002992702163741,4.84435334889029,0.0047614219526353,77.0741928855693
-0.7321608,-0.14880848,0.5188613,2019-CABO-General,42506575,BoiseDuTremblay,-99,Frangula,alnus,shrub,shrub,45.5556157,-99.0,-99.0,-99.0,-99.0,0.0023079562869632,47.29,-99.0,-99.0,0.0981486243250194,-99.0,-99.0,-99.0,-99.0,310.029402156158,0.048804319876575,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001408834301877,2.8867,-99.0,-99.0,-99.0,-99.0,1.15832172795063e-05,2.3734,0.0005940537377126,0.0003186102226189,12.1721548259449,6.52832010413655,3.79770815119568e-05,7.7815,1.18057649781435e-05,2.419,0.0005940537377126,12.1721548259449,0.0004698713553796,9.62765912050223,0.0034898718897081,71.5074382459165
0.27749443,0.16883683,-0.8365793,2019-CABO-General,42507227,BoiseDuTremblay,-99,Rhamnus,cathartica,shrub,shrub,45.5554868,-99.0,-99.0,-99.0,-99.0,0.0022663402074259,46.1,-99.0,-99.0,0.105806482662367,-99.0,-99.0,-99.0,-99.0,289.192441078633,0.0491613927858121,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001568150107081,3.1898,-99.0,-99.0,-99.0,-99.0,1.07206249248021e-05,2.1807,0.0005941412379693,0.0003835092823254,12.0855249272121,7.80102557297977,4.60873308949153e-05,9.3747,1.46830331833385e-05,2.9867,0.0005941412379693,12.0855249272121,0.0002642861661219,5.37588850001375,0.0036638744321809,74.5274741939023
