0,1,2,Species,dataset,LandCover,Tool,Sensor,Site,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g
-1.0192301,0.61928,-0.0019559572,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,18.11,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.25,29.23333333,-99.0,86.1014263,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.11507029,39.362699,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.40884447,-1.3339863,-0.0029844968,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.055,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.956666667,7.633333333,-99.0,80.0087298,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.025838169,33.84913,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.28201246,0.9747886,-0.0008703056,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,21.83333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.5633,33.4,-99.0,86.7319915,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.117920467,35.305529,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.2760377,-0.88103056,-0.0044673025,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.975666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.21,10.73333333,-99.0,78.741665,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.026869842,25.034014,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.1056173,0.9532,-0.001341531,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.06666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.7833,39.1,-99.0,86.9565217,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.1294702,33.112583,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.52295804,-0.7538657,-0.0046836953,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.393,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.616666667,11.8,-99.0,82.0477712,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.041991724,35.586207,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.22327423,1.1801031,0.0013516706,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,30.39,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.1867,43.86666667,-99.0,87.3861785,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.149163314,34.003795,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.48462725,-0.13111353,-0.0039367233,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.634666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.11,9.6,-99.0,82.8408008,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.036560919,38.084291,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.7952111,1.0626104,-0.00014477177,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,21.87333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.3933,29.7,-99.0,88.0450825,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.119602702,40.27027,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2.2066422,-1.7378974,-0.006358581,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.380333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.393333333,4.0,-99.0,77.5322973,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.011116883,27.792208,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.8615057,0.05221498,-0.0015891842,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,21.96666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.8833,31.53333333,-99.0,87.4469214,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.119501202,37.896787,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.31975603,-0.60598254,-0.004051045,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.790666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.37,11.03333333,-99.0,77.4553875,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.029308293,26.563408,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1.0119491,1.4806252,0.0046191476,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,38.23666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.3833,49.1,-99.0,88.6202101,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.184536915,37.583893,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.33681774,-0.8533912,-0.00427462,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.237,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.94,5.9,-99.0,79.1298196,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.01666421,28.244423,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.9434595,1.1690001,0.0008801585,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,30.16666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.3633,40.93333333,-99.0,88.0521502,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.143953467,35.167785,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.28323364,-0.90285826,-0.0038685533,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.523666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.056666667,8.566666667,-99.0,80.4428887,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.029155064,34.033149,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.26014423,1.0094357,-0.00051489426,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,24.72,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.0433,35.5,-99.0,87.4425186,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.130612562,36.792271,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
4.0539665,-2.4638197,-0.005659086,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.722666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.876666667,7.466666667,-99.0,78.4780938,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.024099904,32.276657,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-2.0210936,-0.31430566,-0.0019008322,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,23.27,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.7933,34.23333333,-99.0,87.1753247,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.137450062,40.150943,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.29450274,-1.3757002,-0.0052843657,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.009,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.093333333,7.966666667,-99.0,79.0663046,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.021100901,26.486486,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.06019,0.3974179,-0.0022239434,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,20.59,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.3433,33.3,-99.0,86.0785953,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.115025046,34.542056,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.54269004,-0.6971998,-0.0045721955,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.441,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.753333333,12.23333333,-99.0,78.4028718,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.03872116,31.652174,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.33570004,1.0542262,-8.7448396e-05,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.87,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.54,42.73333333,-99.0,86.2784973,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.142968136,33.455882,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2.1300993,-1.1169183,-0.0043070964,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.009333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.67,5.4,-99.0,78.8179916,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.014048276,26.015326,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.49231863,1.1768454,0.0014018521,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,56.28333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.343333333,94.53333333,-99.0,85.6193905,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.292363448,30.927022,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1.388783,-1.2597401,-0.005868451,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.912,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.88,5.233333333,-99.0,78.510813,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.01502906,28.717949,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.832479,1.0336534,-0.00044766953,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,47.62,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.133333333,82.0,-99.0,85.3099248,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.207141504,25.261159,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.06317663,-0.8002384,-0.0030446523,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.674,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.306666667,9.533333333,-99.0,79.3977813,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.027136917,28.465298,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.32467508,1.1133939,0.0005113813,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,44.13333333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.95,79.46666667,-99.0,84.7414235,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.182206808,22.928709,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.28614855,-0.87334156,-0.003347064,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.931,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.433333333,10.43333333,-99.0,79.0256651,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.029861266,28.621022,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.069120884,1.0625069,0.0001207185,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,47.51,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.233333333,91.26666667,-99.0,83.8855865,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.194275246,21.28655,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.5040965,-1.4189732,-0.0037143086,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.996666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.933333333,7.7,-99.0,79.5575221,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.026560924,34.494706,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.5958025,0.20920098,-0.0017371033,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,29.98,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.12,80.86666667,-99.0,78.7565674,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.187799684,23.223374,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.8603349,-1.3900008,-0.006266141,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.409,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.516666667,6.566666667,-99.0,78.5799717,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.020102294,30.61263,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.144016,0.53745925,-0.0018983935,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,30.53,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.085,77.43333333,-99.0,79.768333,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.155475177,20.078585,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.24856853,-0.8534918,-0.004440932,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.564,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.466666667,12.0,-99.0,79.1811242,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.036508288,30.423573,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.312382,0.37113273,-0.0019030101,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,32.78666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.545,77.73333333,-99.0,80.834977,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.197476395,25.404339,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.25218487,-0.9334259,-0.0040284456,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.213,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.183333333,10.9,-99.0,79.4455968,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.034324273,31.490159,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.89958,0.87481076,-0.0017506438,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,28.75666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.385,81.13333333,-99.0,77.9947564,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.197081345,24.291045,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2.434215,-1.2884078,-0.0043706126,Triticum aestivum,13,Crops,Proximal,ASD FieldSpec,Israel,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.802666667,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.823333333,7.133333333,-99.0,79.7117937,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.025266359,35.420129,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
