principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,latitude,hemicellulose_area,cellulose_area,hemicellulose_mass,cellulose_mass,hemicellulose_area,hemicellulose_mass,lignin_area,lignin_mass,solubles_area,solubles_mass,bio_1,bio_12,bio_13-14,bio_15,bio_12,bio_13-14,bio_15,bio_4,bio_7,clay_15-30cm_mean_0.01_deg,nitrogen_15-30cm_mean_0.01_deg,sand_15-30cm_mean_0.01_deg,soc_15-30cm_mean_0.01_deg
-42.586174,6.0988927,16.459276,-8.075685,-0.60251194,0.7277613,-5.5677996,1.4284929,-0.1691972,-0.21038282,45.6257625,1.31102732808602,1.1919253723153,183.424297532582,166.76088243513,1.31102732808602,183.424297532582,0.499259377628443,69.8507946144374,4.08109857579875,570.981720510704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-33.83116,3.0660214,24.03794,-6.7227516,0.74129283,0.7166123,-4.3574805,0.6305813,0.14370777,0.6624472,45.6257999,0.828842943095155,0.697462842166444,165.60895154529,139.358235471786,0.828842943095155,165.60895154529,0.347487948735673,69.4306627620423,3.10687053179481,620.775715886654,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
18.148289,-38.88231,1.3347678,2.220188,-4.747182,-0.60317713,-0.8838229,3.0496082,-2.326457,0.5443748,45.5923799,0.372013936548842,0.411591799498508,119.183878647731,131.863627311691,0.372013936548842,119.183878647731,0.139894432298473,44.8186463045732,2.19596012168469,703.530214717544,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-12.108804,-20.53896,10.161166,0.5599098,-1.8964156,-3.1216707,0.78169507,-0.3020095,-0.67312855,1.9137976,45.59265,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
7.088441,-41.068264,0.6961872,1.2430484,-3.575772,2.7468588,-2.754156,2.4657435,-2.0978935,0.7227661,45.5952373,0.457107390518244,0.48413673691295,135.136582812234,143.127382311861,0.457107390518244,135.136582812234,0.144594426210037,42.7470591310431,2.29328986471936,677.974940122384,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-13.154586,8.00501,7.6087856,-8.169109,1.159925,-0.14196002,-4.865415,1.9183501,-0.5078828,2.1469088,45.5929845,1.46152293947852,1.04451869096115,231.53360286283,165.472035534449,1.46152293947852,231.53360286283,0.694823074792413,110.073462080806,3.10500857527846,491.893628854512,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-22.38793,3.8883557,8.389518,-7.3850126,1.8469929,-0.36415333,-5.2188144,1.2243562,0.62493074,3.532379,45.5963686,0.922806824390028,0.892372818328836,161.539968413308,156.212408789911,0.922806824390028,161.539968413308,0.604642957154562,105.844475375048,3.27454698924042,573.218796425174,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-16.565687,2.2087834,8.593239,-7.7608395,2.2515812,-0.23003045,-4.8883576,1.9195361,0.10194396,2.189797,45.5963119,1.05865314056976,0.751897675090898,231.579396149475,164.476921562838,1.05865314056976,231.579396149475,0.827471661809733,181.008661316179,1.92871947275491,421.905602246578,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
13.080986,-43.30806,3.0901954,3.0266416,-5.2913313,1.4551979,-2.767105,2.5398717,-1.8189803,0.034112554,45.5962942,0.48927369784042,0.420147635567403,147.914634982837,127.016809667385,0.48927369784042,147.914634982837,0.168827599756642,51.0390664841684,2.22690672858011,673.226656884761,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-2.192595,-26.013931,10.016385,1.5855203,-3.4264212,-2.0983515,0.14397207,0.057912923,-0.43939146,2.0106852,45.5922987,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-1.4540489,-21.763355,9.895551,-1.3585942,-1.2831206,-4.0175347,0.3708776,0.22695632,-0.74491274,2.1650672,45.5961436,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-3.9935448,-18.958675,10.143017,1.8962755,-4.9865,-4.586916,2.2313042,-0.7108827,0.79993474,3.1480565,45.5821393,0.942084263874563,0.653214628094165,113.936621612833,79.0004363378705,0.942084263874563,113.936621612833,0.657158928022664,79.4774639517622,6.00797060240884,726.610027825305,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
0.7097992,-26.995668,5.7616215,1.7895879,-4.229728,-1.8714963,2.1229699,-0.27782297,-0.4433877,2.1585763,45.5821393,0.740961729574951,0.597764626534942,116.025147765528,93.6023094775863,0.740961729574951,116.025147765528,0.442825894947821,69.3408820522975,4.59426056482658,719.402554316972,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
1.0641521,-19.706638,9.306484,2.4662347,-3.5246162,-4.2046576,2.874916,-0.24725729,-0.2712223,2.6415496,45.5820112,0.821353952757432,0.631816850011987,112.248281000091,86.3456675196428,0.821353952757432,112.248281000091,0.53925858170517,73.6964235793099,5.32193157295023,727.308450465562,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
3.954071,-20.464613,10.850855,4.3807325,-4.552544,-4.367755,2.9724677,-0.31961906,0.90163416,2.213509,45.5820112,1.06541817137747,0.618712497087926,158.13399869946,91.8319997145771,1.06541817137747,158.13399869946,0.489449910061268,72.646284360826,4.55424935975547,675.961497260242,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
-9.76103,-13.404723,0.600312,-4.3001943,-1.0287316,-5.2191052,2.5055552,-1.5189359,-0.13304183,1.9058677,45.5818355,0.717177788309712,0.693115166612246,93.048170624537,89.9262349401421,0.717177788309712,93.048170624537,0.491296341178771,63.7418315602817,5.79796109174073,752.239795672173,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
-1.0529839,-27.481009,0.51363295,-4.4453197,-2.0524108,-2.5528257,0.46802315,-2.4695094,-0.061370276,2.0223107,45.5818355,0.715027852756878,0.674128341983027,92.134688474037,86.8645949114432,0.715027852756878,92.134688474037,0.489622994206034,63.0902165097013,5.87880609115619,757.511704921115,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
-12.3297205,-12.907386,4.8129067,-4.376013,-1.6976819,-5.0405345,0.72206646,-2.3706725,0.7809105,3.6819873,45.5817813,0.689887470746272,0.792679816031074,74.608434503518,85.7249952265997,0.689887470746272,74.608434503518,0.497361625599965,53.7875723819104,7.26684694261991,785.878997887972,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
-6.3098736,-21.033731,2.8721151,0.16395812,-2.7381806,-3.4057572,2.4894118,-0.49233848,-1.096236,2.5662782,45.5817813,0.599509649649696,0.704281096274217,86.7213588177176,101.876948426468,0.599509649649696,86.7213588177176,0.458601031885307,66.3383894880422,5.14808888010066,744.690703907067,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
-9.659412,-18.118128,0.74147457,-6.6209507,-0.19616291,-4.041663,0.50524926,-2.4849176,0.95475274,1.6247143,45.5817109,0.843569688201401,0.667296882798512,110.669263638514,87.5437508963171,0.843569688201401,110.669263638514,0.526811124402142,69.1131983872841,5.57872602628236,731.882036546437,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
-2.743896,-24.372192,-2.0929406,-4.618175,-1.2636642,-2.2330017,0.9308091,-1.2527598,-0.73197985,1.284594,45.5817109,0.518684335315635,0.641335465071548,80.1867288202169,99.1481514265999,0.518684335315635,80.1867288202169,0.48456852368811,74.9125473013298,4.81754323068016,744.77482028283,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
11.208839,-19.509514,12.245464,5.0005465,-6.130351,-4.090389,2.9780924,1.5769876,0.06968616,2.5041037,45.5824499,0.749362346615361,0.690283015076663,106.331148904383,97.9480572967165,0.749362346615361,106.331148904383,0.510503524515364,72.4381556220868,5.09331391550302,722.718352226075,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
9.203942,-25.816021,14.556878,5.676058,-6.052645,-3.2160435,2.1077292,1.2452433,0.10736718,2.2143161,45.5824499,1.17356910434733,0.650359889438282,180.201477729189,99.8627287463811,1.17356910434733,180.201477729189,0.480992921855096,73.8564392795368,4.20693500961474,645.974661939356,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
-13.960042,-14.743492,10.168772,2.7398384,-1.7878425,-6.041266,2.7101119,-0.5837076,0.8675188,3.0083802,45.5825406,0.544565732354077,0.739825444081439,71.7237518788061,97.4410496884204,0.544565732354077,71.7237518788061,0.53773583143847,70.8241981802834,5.76154819292555,758.842924693042,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
-10.393545,-18.094513,6.6051464,0.9264715,-1.1606957,-2.7386081,1.0607442,-0.77485836,-0.096546,2.374041,45.5825406,0.434015855783153,0.673294422546504,62.8300771061552,97.4691129829988,0.434015855783153,62.8300771061552,0.438773278016564,63.518782833766,5.35470548473923,775.171123367925,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
8.227216,-26.44914,-1.9493972,-6.4879737,-1.6806803,-2.902963,0.827718,-1.8697001,-1.0422239,1.4558309,45.5828515,0.767046219609365,0.661114550081488,110.173779958499,94.9584094230122,0.767046219609365,110.173779958499,0.515087366025847,73.9839669020664,5.01196828412039,719.888158988474,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
10.073099,-32.416054,-0.056484316,-2.9654713,-4.2286663,-1.7973714,0.2339843,-1.7046767,-0.88097554,2.2554326,45.5828515,0.847029229701894,0.586995174110525,150.314441004688,104.168602894526,0.847029229701894,150.314441004688,0.458292607209559,81.3289490535415,3.73398980415148,662.636625097069,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
-7.3853292,-14.865973,8.734806,-0.43291786,-3.6723013,-4.7615876,2.0847468,-0.9338871,0.62795043,3.3792415,45.5819074,1.24485708757974,0.836022683697064,151.718544763874,101.891330519482,1.24485708757974,151.718544763874,0.608550635646098,74.1678846323332,5.50408453657781,670.817320701833,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
4.744679,-27.713806,7.50081,1.3564532,-4.733328,-2.784332,1.2736739,-1.1205612,-0.27824792,2.6604362,45.5819074,0.565413880915409,0.622624041590797,102.534898143196,112.909666424635,0.565413880915409,102.534898143196,0.422003183659729,76.5281060709019,3.90222159647066,707.647808855543,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
-3.2398143,-14.4794855,-0.4656114,-6.383504,0.5003114,-3.600474,1.4142947,-1.6441714,-0.35678977,0.94209975,45.5817864,0.70212330790951,0.711764163592695,89.1911070357959,90.4157901953905,0.70212330790951,89.1911070357959,0.50170463041163,63.7318130409725,5.95019864412789,755.856981493421,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
6.0050797,-23.392275,-0.80124927,-4.8479257,-1.4354647,-2.2626126,1.8059574,-0.6175188,-1.2554371,1.2767243,45.5817864,0.650294250828116,0.661607515132868,102.65591549064,104.441835484416,0.650294250828116,102.65591549064,0.388363632469463,61.3073607580776,4.62806451620264,730.589574266595,4.874352,1082.8978,75.333336,25.425228,1082.8978,75.333336,25.425228,1104.7281,41.40089,271.0,205.0,288.0,342.0
-7.6879416,-30.656776,7.0395784,4.7562237,-4.4666486,-1.3104967,0.5439168,0.050822135,-1.8660144,0.6047498,45.5547133,-99.0,-99.0,77.2773755831303,108.47974093172,-99.0,77.2773755831303,-99.0,133.186407356182,-99.0,679.080856629643,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-15.588648,-25.288609,5.0878873,4.253823,-3.1809418,-3.051068,1.7945471,-0.584639,-1.5659112,0.9054616,45.5552999,-99.0,-99.0,104.688343625704,111.537400509014,-99.0,104.688343625704,-99.0,159.595159057126,-99.0,622.293182243125,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-21.423391,-23.318604,4.563281,1.6062914,-2.156956,-2.3231578,2.0634956,-2.611901,-1.5579858,0.27612016,45.5555599,0.560723298321025,0.642809625028033,96.004807021445,110.059300526892,0.560723298321025,96.004807021445,0.908454048608319,155.541879364818,3.71529672603186,636.118289142116,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
3.8127425,-18.660809,4.7162685,-4.050721,2.4566612,-1.976198,-0.48653132,-0.0435832,-1.9369804,-0.90536577,45.5555294,1.27348165788717,0.436846205552075,222.370082112857,76.2802714885366,1.27348165788717,222.370082112857,0.690661238613861,120.600399221721,3.32355381099229,580.345173626627,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-7.48943,-11.325101,3.5819614,-4.884954,3.6238236,-2.7454374,-1.6929477,0.55193317,-1.4862392,-0.06050231,45.5558696,0.68908729991685,0.422767988596552,111.544089133691,68.4343917070817,0.68908729991685,111.544089133691,0.299270216374172,48.4435334889029,4.76142195263539,770.741928855693,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-8.209312,-24.780542,9.718122,-0.7798356,0.42502984,-1.2881087,-0.48346642,-0.5410475,-1.5224856,0.39292955,45.5556157,0.594053737712612,0.318610222618955,121.721548259449,65.2832010413655,0.594053737712612,121.721548259449,0.469871355379615,96.2765912050223,3.48987188970814,715.074382459165,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
2.4288533,-18.2618,-2.4600074,-3.2327616,3.2694871,-1.825912,-0.7263836,1.1259472,-2.0713258,-0.1669362,45.5554868,0.594141237969399,0.383509282325424,120.855249272121,78.0102557297977,0.594141237969399,120.855249272121,0.264286166121906,53.7588850001375,3.66387443218091,745.274741939023,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
9.119279,-21.918472,-7.6190534,-6.5260286,3.927777,-1.4274023,-0.5661391,0.7825139,-2.5160327,-1.1032342,45.554255,0.603159701132101,0.296249782648557,152.429082448189,74.8675391605863,0.603159701132101,152.429082448189,0.255240412974098,64.5037489744655,2.79565140163348,706.510360682493,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
7.3547797,-20.911867,-4.5759773,-1.2365681,-0.5176262,-1.1317159,-0.021509005,1.5231181,-2.3119454,0.54193234,45.5538834,0.548653996094511,0.325440134000947,116.292009153653,68.9798804193616,0.548653996094511,116.292009153653,0.198035290336934,41.9753104152037,3.6388758013445,771.291526191794,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
0.8339483,-13.898852,-5.7900434,-3.4920707,5.4622564,-3.288401,0.27678543,0.5900578,-2.5745192,-2.3959904,45.5550469,0.588765769375399,0.396118298304411,128.224654943576,86.2688266860404,0.588765769375399,128.224654943576,0.293478608955545,63.9153893178386,3.30455427006113,719.684045949927,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
0.1428586,-23.816029,1.6779538,-3.9118223,3.1442509,-1.7274308,-0.31106806,-0.61898005,-2.2342262,-1.4274833,45.5542525,0.654260436340767,0.292563077920808,149.365357389619,66.791122105828,0.654260436340767,149.365357389619,0.407930464783032,93.1290909216703,3.01721282106756,688.819079233716,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
25.430252,-7.2102714,28.301485,-16.605669,-1.1465474,-1.8546737,-4.056518,-0.25122297,0.004371163,1.7262925,45.6433740298067,1.0334856402502,0.704283491276765,170.710122104335,116.332841124737,1.0334856402502,170.710122104335,0.972983977082771,160.716518028397,3.32415389722115,549.080408655551,5.5675,1004.29333,36.02222,14.187532,1004.29333,36.02222,14.187532,1146.0267,41.9,342.0,565.0,351.0,648.0
12.387712,-12.091987,27.020113,-16.00414,2.9360704,-1.1193849,-2.6277382,-2.478944,1.2957951,2.6301036,45.6440768,0.888151684986524,0.846411401403419,149.419583476335,142.397341788795,0.888151684986524,149.419583476335,1.04656203024415,176.069994894623,3.12573544875475,525.862976679751,5.5675,1004.29333,36.02222,14.187532,1004.29333,36.02222,14.187532,1146.0267,41.9,342.0,565.0,351.0,648.0
-6.1149583,-4.224941,16.503859,-9.009488,2.2002823,-4.1382246,-1.551769,-3.4610736,1.1954261,2.9720242,45.6414123,1.16756647015331,0.654585876237267,195.453084290301,109.579053282203,1.16756647015331,195.453084290301,0.969508005765791,162.297680530498,3.16343444663319,529.565583930696,5.5675,1004.29333,36.02222,14.187532,1004.29333,36.02222,14.187532,1146.0267,41.9,342.0,565.0,351.0,648.0
6.0754333,-24.478428,6.782946,1.8079002,-7.072499,-4.3956003,-0.13267355,-0.5084556,-0.29398355,1.1573842,45.6394078582258,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.5675,1004.29333,36.02222,14.187532,1004.29333,36.02222,14.187532,1146.0267,41.9,342.0,565.0,351.0,648.0
11.641865,-16.840162,4.509779,-5.4478984,-3.7680173,-3.699608,-1.5880563,0.08890238,-0.86511403,1.4426361,45.6386205,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.5675,1004.29333,36.02222,14.187532,1004.29333,36.02222,14.187532,1146.0267,41.9,342.0,565.0,351.0,648.0
6.2770696,-22.843946,3.1484594,0.94767886,-4.2310405,-2.913045,-1.2367214,0.90776277,-1.4552946,0.327281,45.6380897237988,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.5675,1004.29333,36.02222,14.187532,1004.29333,36.02222,14.187532,1146.0267,41.9,342.0,565.0,351.0,648.0
6.057465,-44.125145,-6.626315,-5.0188966,0.07449602,3.616284,-2.7470903,-0.026691182,-2.4171777,-0.51202273,45.4671882,0.578590921224329,0.269617922357824,204.663021425647,95.3710412591547,0.578590921224329,204.663021425647,0.281521256350039,99.5815675749326,1.69373701931209,599.119901742255,5.4725184,1045.7733,35.964443,13.889427,1045.7733,35.964443,13.889427,1136.8076,41.38711,297.0,211.0,394.0,250.0
3.0439663,-42.016068,-4.4023194,-4.469744,0.56317574,2.5700123,-1.9609104,-0.74506813,-2.0625076,-0.7638289,45.4671812,0.480425476349153,0.2629990377357,176.165467051125,96.438158668826,0.480425476349153,176.165467051125,0.253259300990458,92.866730097387,1.72584599524983,632.844178293617,5.4725184,1045.7733,35.964443,13.889427,1045.7733,35.964443,13.889427,1136.8076,41.38711,297.0,211.0,394.0,250.0
22.799026,-50.701756,-6.4004827,-6.2008414,-3.9250097,6.7330317,-4.709553,1.1574752,-3.1455,-0.6168888,45.466884,0.460357771369442,0.256687615185371,196.127498548633,109.357336849039,0.460357771369442,196.127498548633,0.194878861809008,83.0247821665045,1.43233130794117,610.220080968182,5.4725184,1045.7733,35.964443,13.889427,1045.7733,35.964443,13.889427,1136.8076,41.38711,297.0,211.0,394.0,250.0
10.088322,-20.590034,-7.580709,-2.9424632,-2.0635037,-2.5327199,1.6917813,-2.5107331,-1.8149127,0.7833504,45.4788307,0.306815968844197,0.616639534973224,50.2164733570002,100.925199217973,0.306815968844197,50.2164733570002,0.460892823129799,75.4341837562014,4.70762813365444,770.49601961353,5.4725184,1045.7733,35.964443,13.889427,1045.7733,35.964443,13.889427,1136.8076,41.38711,297.0,211.0,394.0,250.0
12.430411,-20.64733,-4.806887,0.4138729,-3.462675,-2.8776467,2.0460641,-2.2726576,-1.8876047,0.69610363,45.4791506,0.466260817521198,0.439882757262084,82.242768989568,77.5899981909911,0.466260817521198,82.242768989568,0.463854524483136,81.8183280007182,4.27655125527161,754.331918408218,5.4725184,1045.7733,35.964443,13.889427,1045.7733,35.964443,13.889427,1136.8076,41.38711,297.0,211.0,394.0,250.0
12.611277,-22.370014,-5.1416283,-3.1521215,-1.6839167,-0.2108721,0.39474753,-1.723544,-2.4311104,0.24878947,45.479118,0.258857295624695,0.417204183826793,53.1099372026387,85.5980819479955,0.258857295624695,53.1099372026387,0.361712838121944,74.2128827069921,3.82491601742106,784.760765580756,5.4725184,1045.7733,35.964443,13.889427,1045.7733,35.964443,13.889427,1136.8076,41.38711,297.0,211.0,394.0,250.0
-21.68319,-30.364834,3.2225564,-1.4847319,-1.3970734,0.52280205,-0.9988358,-1.8284913,-1.80678,0.6074942,45.5389396,0.506545458834187,0.694400082096132,88.4095774214087,121.196660139453,0.506545458834187,88.4095774214087,0.925111448611969,161.463716262955,3.57843360664678,624.559548361816,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-10.920309,-28.2006,-0.16807896,-0.7741877,-2.7213445,-1.7175357,0.47403026,-1.8141938,-1.9362724,0.634628,45.5390916,0.646979893554374,0.623938454704361,106.741213506156,102.93974893472,0.646979893554374,106.741213506156,0.641587540933673,105.851562578637,4.13612949561931,682.394439115447,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-15.038821,-20.60751,3.790044,1.9684858,-2.0410707,-2.6475787,2.159142,-1.8462424,-1.5646878,1.0514866,45.5394345731435,0.695573594751032,0.640322649482601,109.875793836682,101.148117114324,0.695573594751032,109.875793836682,0.852414680878691,134.651085731787,4.1261155044214,651.77893458192,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-7.882584,-18.181536,-4.646943,-6.730972,4.4984007,-1.269785,-1.805489,0.509625,-1.6087035,-0.6623969,45.53887,0.582837853360127,0.337556610059158,120.785411582188,69.9541284822681,0.582837853360127,120.785411582188,0.262080060475611,54.3126150601477,3.63478923376353,753.261839606984,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-2.3698752,-10.205331,-3.2602532,-6.8704395,5.5578175,-2.2825034,-1.1025027,1.0853546,-1.624038,-1.1824479,45.5389026,0.457533321678086,0.335984550115395,100.93690868633,74.1219059862838,0.457533321678086,100.93690868633,0.245820789740383,54.2307837082174,3.4840318795502,768.615947788496,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-2.527293,-6.9107456,1.4594755,-2.4865897,1.7190961,-7.1342154,0.5398576,0.42685825,-0.44713932,0.33594888,45.5387972,0.555267526799864,0.483292439105197,76.8497420182812,66.8882970316523,0.555267526799864,76.8497420182812,0.357962158476257,49.5424245133692,5.81973835517992,805.459295966851,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-9.276097,5.528585,7.5434265,-2.6549902,1.3949745,-3.5713685,-1.9435066,0.13004477,-2.7473633,-2.3183258,45.5390667,1.77187022847014,1.77320593636097,246.476960823744,246.662765188076,1.77187022847014,246.476960823744,0.181798804556059,25.2892204566563,3.44818756155728,479.661984758721,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-16.466187,4.1563644,15.397503,4.908068,-1.0601065,-2.9809146,-1.9119524,1.1692306,-1.7443883,-1.8842216,45.5390691710311,1.68852847152739,1.74209415060995,251.523201118721,259.502344674857,1.68852847152739,251.523201118721,0.200671598248207,29.8920412750529,3.07205969944521,457.614012829359,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
-9.296141,0.28909007,2.2147236,-0.59498674,-0.90008587,-2.409167,-3.2491343,0.6310276,-2.0510545,-0.78483856,45.5398687,1.74319610731392,1.4435930409317,287.008774242889,237.680584212525,1.74319610731392,287.008774242889,0.187545893944575,30.8785207295245,2.6942140294784,443.589257057317,6.701667,1002.3778,35.146667,12.994188,1002.3778,35.146667,12.994188,1114.6613,40.904,255.0,352.0,373.0,406.0
3.05536,-25.309664,11.31993,-6.09558,2.6869147,-0.1551798,-0.25357985,-2.1011033,-1.445828,-0.97545195,45.6476341,2.2273975988981,1.60847545837298,349.821152294099,252.617107319848,2.2273975988981,349.821152294099,0.196932423230555,30.9289761525569,2.32360229830423,364.930461390512,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-14.798036,-12.039205,13.419635,-3.1300726,4.812759,-4.659565,0.9213298,-2.4803636,-0.24403787,-1.8260764,45.6476865711,2.20416678755609,1.6374222829583,303.847506277679,225.720975476645,2.20416678755609,303.847506277679,0.156117870779987,21.5210690904547,3.24610583166177,447.480275826796,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-13.292895,-21.451828,10.892932,-4.7606163,4.7930503,-0.720914,0.18895781,-2.8479893,-0.63093704,-1.5988864,45.6474085946,1.87045570749053,1.38493643658361,326.483549718875,241.737327507989,1.87045570749053,326.483549718875,0.143347132875951,25.020897632563,2.31825391655663,404.645651215415,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
