0,1,2,3,4,Species,dataset,LandCover,Tool,Sensor,Site,Longitude,Latitude,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g,bio_1,bio_12,bio_13-14,bio_15,bio_12,bio_13-14,bio_15,bio_4,bio_7,clay_15-30cm_mean_0.01_deg,nitrogen_15-30cm_mean_0.01_deg,sand_15-30cm_mean_0.01_deg,soc_15-30cm_mean_0.01_deg
-0.54595375,-0.69374835,0.0027531995,0.08098674,0.002782233,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.243003,43.994702,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,100.6017069,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.164241,1152.2711,46.97778,13.771967,1152.2711,46.97778,13.771967,1010.7516,39.787556,81.0,261.0,557.0,499.0
-0.4985206,-0.8790363,0.0032737069,0.7910354,0.0046643354,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.243003,43.994702,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,100.6017069,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.164241,1152.2711,46.97778,13.771967,1152.2711,46.97778,13.771967,1010.7516,39.787556,81.0,261.0,557.0,499.0
-0.44681692,-0.8570405,0.0023448225,0.19965076,0.004168802,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.245694,44.003796,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,72.04089904,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.657815,1066.8711,50.84,16.853228,1066.8711,50.84,16.853228,1019.5725,40.405334,120.0,196.0,481.0,393.0
-0.34431744,-0.9265801,0.002331182,0.3743906,0.004468848,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.249201,44.004602,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,68.92311036,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.657815,1066.8711,50.84,16.853228,1066.8711,50.84,16.853228,1019.5725,40.405334,120.0,196.0,481.0,393.0
-0.53965235,-1.2146636,0.0031623854,1.3325179,0.008405502,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.249201,44.004602,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,68.92311036,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.657815,1066.8711,50.84,16.853228,1066.8711,50.84,16.853228,1019.5725,40.405334,120.0,196.0,481.0,393.0
-0.29647112,-0.94279265,0.0023236051,0.4083097,0.0043300316,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.47811,43.975823,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,72.34580094,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.542074,1146.7866,45.44889,14.6072445,1146.7866,45.44889,14.6072445,1019.7546,40.240448,115.0,239.0,539.0,463.0
-0.9002576,-1.1440988,0.0039345124,1.0422418,0.0062946556,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.47811,43.975823,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,72.34580094,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.542074,1146.7866,45.44889,14.6072445,1146.7866,45.44889,14.6072445,1019.7546,40.240448,115.0,239.0,539.0,463.0
-1.5358737,-0.4924382,0.0059176553,0.83254194,0.0028895838,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.328405,43.697888,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,79.65233344,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.783759,1140.2267,42.986668,12.848366,1140.2267,42.986668,12.848366,1015.04944,39.877777,134.0,214.0,529.0,359.0
-0.21715212,-1.1588882,0.001680064,0.33429003,0.0054697935,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.650395,43.794101,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,72.32032618,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.3105,1287.9423,43.693333,12.135186,1287.9423,43.693333,12.135186,1017.2551,40.024887,90.0,229.0,537.0,469.0
-0.66726494,-1.1884223,0.0031874944,0.9123664,0.0065883677,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.650395,43.794101,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,72.32032618,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.3105,1287.9423,43.693333,12.135186,1287.9423,43.693333,12.135186,1017.2551,40.024887,90.0,229.0,537.0,469.0
-1.8133252,-0.5902654,0.003097903,-1.8482647,-0.0053810994,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.610198,43.765195,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,149.5867382,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.3105,1287.9423,43.693333,12.135186,1287.9423,43.693333,12.135186,1017.2551,40.024887,90.0,229.0,537.0,469.0
-1.4881892,-0.12988257,0.005272649,-0.62666607,-0.0042103506,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.610198,43.765195,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,149.5867382,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.3105,1287.9423,43.693333,12.135186,1287.9423,43.693333,12.135186,1017.2551,40.024887,90.0,229.0,537.0,469.0
-1.4210615,0.17490506,0.005105014,-0.8027588,-0.005610218,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.610198,43.765195,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,149.5867382,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.3105,1287.9423,43.693333,12.135186,1287.9423,43.693333,12.135186,1017.2551,40.024887,90.0,229.0,537.0,469.0
-0.90453696,-0.21541214,0.0038510938,-0.675799,-0.0034111908,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.782603,43.837801,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,88.85041173,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.1698704,1226.3289,46.662224,13.75513,1226.3289,46.662224,13.75513,1024.7189,40.312893,65.0,262.0,556.0,432.0
-0.5618558,-0.66764355,0.002596727,-0.26473057,0.0013231505,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.710665,43.743074,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,86.20644479,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.3105,1287.9423,43.693333,12.135186,1287.9423,43.693333,12.135186,1017.2551,40.024887,90.0,229.0,537.0,469.0
-0.6499369,-0.7102014,0.0037202649,0.61395216,0.003152268,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.710665,43.743074,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,86.20644479,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.3105,1287.9423,43.693333,12.135186,1287.9423,43.693333,12.135186,1017.2551,40.024887,90.0,229.0,537.0,469.0
-0.0182724,-0.9873239,0.0017440459,0.46481562,0.0048226435,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.701948,43.737784,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,84.71052072,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.3105,1287.9423,43.693333,12.135186,1287.9423,43.693333,12.135186,1017.2551,40.024887,90.0,229.0,537.0,469.0
-0.6636286,-0.89820564,0.0035213474,0.73704696,0.004550931,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.701948,43.737784,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,84.71052072,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.3105,1287.9423,43.693333,12.135186,1287.9423,43.693333,12.135186,1017.2551,40.024887,90.0,229.0,537.0,469.0
-1.5358033,-0.9003391,0.0051879543,0.65819955,0.00401986,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.50952,43.735635,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,155.6149779,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.124778,1257.8667,42.795555,11.789407,1257.8667,42.795555,11.789407,1017.203,39.889336,90.0,224.0,551.0,458.0
-0.30046177,-0.735862,0.0024509951,0.15437818,0.0025312295,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.50952,43.735635,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,155.6149779,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.124778,1257.8667,42.795555,11.789407,1257.8667,42.795555,11.789407,1017.203,39.889336,90.0,224.0,551.0,458.0
-1.3964136,-0.30259252,0.0026020845,-1.4890413,-0.00310036,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.912299,43.509498,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,148.088781,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.51487,1354.0089,45.97778,10.870761,1354.0089,45.97778,10.870761,1015.9079,39.406223,86.0,231.0,537.0,467.0
-1.1898441,-0.022368908,0.005315877,-0.30317497,-0.0039719064,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.912299,43.509498,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,148.088781,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.51487,1354.0089,45.97778,10.870761,1354.0089,45.97778,10.870761,1015.9079,39.406223,86.0,231.0,537.0,467.0
-0.29561853,-0.8981172,0.002674737,0.62583447,0.0044071153,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.895197,43.5049,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,71.55861881,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.51487,1354.0089,45.97778,10.870761,1354.0089,45.97778,10.870761,1015.9079,39.406223,86.0,231.0,537.0,467.0
-2.5202112,0.04809308,0.007457665,-0.82907856,-0.0067116516,-99,12,Forest,Airbone,AVIRIS-Classic,AK,-74.510669,43.582058,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,169.7791729,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.9861484,1307.52,43.96,10.5006485,1307.52,43.96,10.5006485,1012.60754,39.908447,87.0,343.0,548.0,504.0
-0.92775774,-0.0051412582,0.0034323027,-0.88263047,-0.0037252505,-99,12,Forest,Airbone,AVIRIS-Classic,BH,-89.907106,43.372407,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,113.9792216,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.4682035,795.64886,73.013336,42.344624,795.64886,73.013336,42.344624,1107.0726,42.893333,228.0,219.0,384.0,190.0
-0.80248094,-0.14315152,0.0035224496,-0.7459692,-0.0034529993,-99,12,Forest,Airbone,AVIRIS-Classic,BH,-89.907106,43.372407,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,113.9792216,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.4682035,795.64886,73.013336,42.344624,795.64886,73.013336,42.344624,1107.0726,42.893333,228.0,219.0,384.0,190.0
-0.3740201,-0.36311388,0.0026593087,-0.32589936,-0.0002687676,-99,12,Forest,Airbone,AVIRIS-Classic,BH,-89.907106,43.372407,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,113.9792216,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.4682035,795.64886,73.013336,42.344624,795.64886,73.013336,42.344624,1107.0726,42.893333,228.0,219.0,384.0,190.0
-0.5493357,-0.502637,0.0027991869,-0.36591804,2.5124755e-05,-99,12,Forest,Airbone,AVIRIS-Classic,BH,-89.907106,43.372407,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,113.9792216,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.4682035,795.64886,73.013336,42.344624,795.64886,73.013336,42.344624,1107.0726,42.893333,228.0,219.0,384.0,190.0
0.042007446,-0.6754209,0.0020418097,0.39795804,0.0032372857,-99,12,Forest,Airbone,AVIRIS-Classic,BH,-89.845353,43.391867,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,62.69632587,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.4682035,795.64886,73.013336,42.344624,795.64886,73.013336,42.344624,1107.0726,42.893333,228.0,219.0,384.0,190.0
-0.11914873,-0.8166791,0.0025402592,0.8062954,0.004902956,-99,12,Forest,Airbone,AVIRIS-Classic,BH,-89.845353,43.391867,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,62.69632587,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.4682035,795.64886,73.013336,42.344624,795.64886,73.013336,42.344624,1107.0726,42.893333,228.0,219.0,384.0,190.0
0.034137726,-0.72535884,0.002216742,0.65567183,0.004194211,-99,12,Forest,Airbone,AVIRIS-Classic,BH,-89.845353,43.391867,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,62.69632587,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.4682035,795.64886,73.013336,42.344624,795.64886,73.013336,42.344624,1107.0726,42.893333,228.0,219.0,384.0,190.0
-0.015176773,-0.39151335,0.002500725,0.23154116,0.0012113317,-99,12,Forest,Airbone,AVIRIS-Classic,BH,-89.845353,43.391867,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,62.69632587,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.4682035,795.64886,73.013336,42.344624,795.64886,73.013336,42.344624,1107.0726,42.893333,228.0,219.0,384.0,190.0
