0,1,2,project,sample_id,site,stage,Latin Genus,Latin Species,growthform,functionalgroup,Latitude,Longitude,Al_area,Al_mass,B2089_mass,B2498_mass,Ca_area,Ca_mass,Carea,Cmass,Cu_area,Cu_mass,EWT,Fe_area,Fe_mass,K_area,K_mass,LDMC,LMA,Mg_area,Mg_mass,Mn_area,Mn_mass,Na_area,Na_mass,Narea,Nmass,P_area,P_mass,SLA,Zn_area,Zn_mass,car_area,car_mass,cellulose_area,hemicellulose_area,cellulose_mass,hemicellulose_mass,chlA_area,chlA_mass,chlB_area,chlB_mass,hemicellulose_area,hemicellulose_mass,lignin_area,lignin_mass,solubles_area,solubles_mass
1.0877066,-0.0016203402,-0.04088068,2019-Blanchard-MSc-UdeM,46735433,MSB_Chem.L-d-Bou,-99,Carya,cordiformis,tree,broadleaf,45.55530895,-73.32066413,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.003176231624273,45.84,-99.0,-99.0,0.0995853182528158,-99.0,-99.0,-99.0,-99.0,410.301031641493,0.0692895205993237,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001899156470106,2.7409,-99.0,-99.0,14.4321968365554,-99.0,-99.0,1.65391279999318e-05,2.386959508,0.0008304860894862,0.0006135633647607,11.9857387134874,8.85506725192587,8.33675444997027e-05,12.03176812,2.88652448146231e-05,4.165888949,0.0006135633647607,8.85506725192587,0.0003491570361517,5.03910307261087,0.0051138866416378,73.8046186119485
0.28878808,-0.00017969665,-0.9655318,2019-Blanchard-MSc-UdeM,46735433,MSB_Chem.L-d-Bou,-99,Carya,cordiformis,tree,broadleaf,45.55530895,-73.32066413,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45.84,-99.0,-99.0,0.0995853182528158,-99.0,-99.0,-99.0,-99.0,410.301031641493,0.0692895205993237,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.7409,-99.0,-99.0,14.4321968365554,-99.0,-99.0,-99.0,2.386959508,-99.0,-99.0,11.9857387134874,8.85506725192587,-99.0,12.03176812,-99.0,4.165888949,-99.0,8.85506725192587,-99.0,5.03910307261087,-99.0,73.8046186119485
-1.6196139,0.0050779255,-0.61548996,2019-Blanchard-MSc-UdeM,46736497,MSB_Chem.L-d-Bou,-99,Fraxinus,americana,tree,broadleaf,45.55530895,-73.32066413,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45.98,-99.0,-99.0,0.0915726169111337,-99.0,-99.0,-99.0,-99.0,379.950981309286,0.0561134758827828,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.2415,-99.0,-99.0,17.8210311207406,-99.0,-99.0,-99.0,2.556356863,-99.0,-99.0,20.0498664685993,11.1972518859571,-99.0,13.27353141,-99.0,4.583393796,-99.0,11.1972518859571,-99.0,15.5078652599321,-99.0,52.905312216607
0.59201694,-0.0010066277,-0.30215836,2019-Blanchard-MSc-UdeM,46736497,MSB_Chem.L-d-Bou,-99,Fraxinus,americana,tree,broadleaf,45.55530895,-73.32066413,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0025800976210903,45.98,-99.0,-99.0,0.0915726169111337,-99.0,-99.0,-99.0,-99.0,379.950981309286,0.0561134758827828,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001257783561912,2.2415,-99.0,-99.0,17.8210311207406,-99.0,-99.0,1.43446069179737e-05,2.556356863,0.0011250676985387,0.0006283167236561,20.0498664685993,11.1972518859571,7.44823984654396e-05,13.27353141,2.57190157233142e-05,4.583393796,0.0006283167236561,11.1972518859571,0.0008702002232566,15.5078652599321,0.0029687009611376,52.905312216607
0.5676973,-0.00044376362,-1.4047556,2019-Blanchard-MSc-UdeM,46736497,MSB_Chem.L-d-Bou,-99,Fraxinus,americana,tree,broadleaf,45.55530895,-73.32066413,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45.98,-99.0,-99.0,0.0915726169111337,-99.0,-99.0,-99.0,-99.0,379.950981309286,0.0561134758827828,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.2415,-99.0,-99.0,17.8210311207406,-99.0,-99.0,-99.0,2.556356863,-99.0,-99.0,20.0498664685993,11.1972518859571,-99.0,13.27353141,-99.0,4.583393796,-99.0,11.1972518859571,-99.0,15.5078652599321,-99.0,52.905312216607
-1.6756268,0.00523421,-0.6395035,2019-Blanchard-MSc-UdeM,46738092,MSB_Chem.L-d-Bou,-99,Fraxinus,americana,tree,broadleaf,45.55530895,-73.32066413,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45.92,-99.0,-99.0,0.0803134933974223,-99.0,-99.0,-99.0,-99.0,392.733131197903,0.0519405410699113,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.163,-99.0,-99.0,19.2527836522537,-99.0,-99.0,-99.0,2.115129427,-99.0,-99.0,19.5435404959722,9.33282986290666,-99.0,10.01831375,-99.0,3.468056331,-99.0,9.33282986290666,-99.0,13.9666933843555,-99.0,56.8361121166155
0.50020266,-0.00080627925,-0.22318363,2019-Blanchard-MSc-UdeM,46738092,MSB_Chem.L-d-Bou,-99,Fraxinus,americana,tree,broadleaf,45.55530895,-73.32066413,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0023851096459303,45.92,-99.0,-99.0,0.0803134933974223,-99.0,-99.0,-99.0,-99.0,392.733131197903,0.0519405410699113,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001123473903342,2.163,-99.0,-99.0,19.2527836522537,-99.0,-99.0,1.09860966871271e-05,2.115129427,0.0010151020677825,0.0004847522327927,19.5435404959722,9.33282986290666,5.20356636783132e-05,10.01831375,1.80132722293071e-05,3.468056331,0.0004847522327927,9.33282986290666,0.0007254376113409,13.9666933843555,0.0029520984156471,56.8361121166155
0.30862808,0.00016602696,-1.1737409,2019-Blanchard-MSc-UdeM,46738092,MSB_Chem.L-d-Bou,-99,Fraxinus,americana,tree,broadleaf,45.55530895,-73.32066413,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45.92,-99.0,-99.0,0.0803134933974223,-99.0,-99.0,-99.0,-99.0,392.733131197903,0.0519405410699113,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.163,-99.0,-99.0,19.2527836522537,-99.0,-99.0,-99.0,2.115129427,-99.0,-99.0,19.5435404959722,9.33282986290666,-99.0,10.01831375,-99.0,3.468056331,-99.0,9.33282986290666,-99.0,13.9666933843555,-99.0,56.8361121166155
-1.1770272,0.0046454277,0.952564,2019-Blanchard-MSc-UdeM,46739425,MSB_Chem.L-d-Bou,-99,Fraxinus,americana,tree,broadleaf,45.55530895,-73.32066413,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.32,-99.0,-99.0,0.10654475080115,-99.0,-99.0,-99.0,-99.0,426.700731896523,0.0793001590547604,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.9443,-99.0,-99.0,12.6103151862464,-99.0,-99.0,-99.0,1.306661483,-99.0,-99.0,18.1024094218539,9.02780295835853,-99.0,6.13673573,-99.0,2.07096772,-99.0,9.02780295835853,-99.0,13.029245445912,-99.0,59.5619406313851
0.38563526,-0.00042336644,0.070683956,2019-Blanchard-MSc-UdeM,46739425,MSB_Chem.L-d-Bou,-99,Fraxinus,americana,tree,broadleaf,45.55530895,-73.32066413,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0036731833674165,46.32,-99.0,-99.0,0.10654475080115,-99.0,-99.0,-99.0,-99.0,426.700731896523,0.0793001590547604,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001541832992501,1.9443,-99.0,-99.0,12.6103151862464,-99.0,-99.0,1.03618463432629e-05,1.306661483,0.0014355239464274,0.0007159062105128,18.1024094218539,9.02780295835853,4.86644119466031e-05,6.13673573,1.64228069593275e-05,2.07096772,0.0007159062105128,9.02780295835853,0.0010332212362243,13.029245445912,0.004723271365679,59.5619406313851
0.833285,-0.0010581804,-1.2951107,2019-Blanchard-MSc-UdeM,46739425,MSB_Chem.L-d-Bou,-99,Fraxinus,americana,tree,broadleaf,45.55530895,-73.32066413,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.32,-99.0,-99.0,0.10654475080115,-99.0,-99.0,-99.0,-99.0,426.700731896523,0.0793001590547604,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.9443,-99.0,-99.0,12.6103151862464,-99.0,-99.0,-99.0,1.306661483,-99.0,-99.0,18.1024094218539,9.02780295835853,-99.0,6.13673573,-99.0,2.07096772,-99.0,9.02780295835853,-99.0,13.029245445912,-99.0,59.5619406313851
-1.2579312,0.0048698173,0.9192927,2019-Blanchard-MSc-UdeM,46740678,MSB_Chem.L-d-Bou,-99,Fraxinus,americana,tree,broadleaf,45.55530895,-73.32066413,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45.16,-99.0,-99.0,0.115361137319817,-99.0,-99.0,-99.0,-99.0,419.706586765665,0.083436806425293,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.8259,-99.0,-99.0,11.9851183529582,-99.0,-99.0,-99.0,1.589051058,-99.0,-99.0,17.6643741313694,9.27070750366933,-99.0,7.573392002,-99.0,2.596215419,-99.0,9.27070750366933,-99.0,13.0462143942654,-99.0,59.7820143137331
0.45121014,-0.00064057787,-0.09464264,2019-Blanchard-MSc-UdeM,46740678,MSB_Chem.L-d-Bou,-99,Fraxinus,americana,tree,broadleaf,45.55530895,-73.32066413,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0037680061781662,45.16,-99.0,-99.0,0.115361137319817,-99.0,-99.0,-99.0,-99.0,419.706586765665,0.083436806425293,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001523472648519,1.8259,-99.0,-99.0,11.9851183529582,-99.0,-99.0,1.32585345526253e-05,1.589051058,0.001473858965023,0.0007735182274091,17.6643741313694,9.27070750366933,6.31899642453736e-05,7.573392002,2.16619923353464e-05,2.596215419,0.0007735182274091,9.27070750366933,0.0010885344649971,13.0462143942654,0.004988020356009,59.7820143137331
0.5706197,-0.00045611084,-1.2441835,2019-Blanchard-MSc-UdeM,46740678,MSB_Chem.L-d-Bou,-99,Fraxinus,americana,tree,broadleaf,45.55530895,-73.32066413,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45.16,-99.0,-99.0,0.115361137319817,-99.0,-99.0,-99.0,-99.0,419.706586765665,0.083436806425293,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.8259,-99.0,-99.0,11.9851183529582,-99.0,-99.0,-99.0,1.589051058,-99.0,-99.0,17.6643741313694,9.27070750366933,-99.0,7.573392002,-99.0,2.596215419,-99.0,9.27070750366933,-99.0,13.0462143942654,-99.0,59.7820143137331
-0.92871165,0.0037301504,0.55242443,2019-Blanchard-MSc-UdeM,46745201,MSB_Mil.Humide-f,-99,Fraxinus,nigra,tree,broadleaf,45.54981983,-73.33170377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45.11,-99.0,-99.0,0.139289273544393,-99.0,-99.0,-99.0,-99.0,367.199573874293,0.0808263708099976,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.2619,-99.0,-99.0,12.3721996914936,-99.0,-99.0,-99.0,1.482166628,-99.0,-99.0,9.81612604080763,7.98173142295087,-99.0,5.76710773,-99.0,1.964685683,-99.0,7.98173142295087,-99.0,12.6516364311322,-99.0,69.4039440834179
1.0996484,-0.0004979077,1.6365921,2019-Blanchard-MSc-UdeM,46745201,MSB_Mil.Humide-f,-99,Fraxinus,nigra,tree,broadleaf,45.54981983,-73.33170377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0036460775872389,45.11,-99.0,-99.0,0.139289273544393,-99.0,-99.0,-99.0,-99.0,367.199573874293,0.0808263708099976,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001828211681351,2.2619,-99.0,-99.0,12.3721996914936,-99.0,-99.0,1.19798149476932e-05,1.482166628,0.0007934018432919,0.0006451343836972,9.81612604080763,7.98173142295087,4.66134387886184e-05,5.76710773,1.58798413539251e-05,1.964685683,0.0006451343836972,7.98173142295087,0.0010225858575359,12.6516364311322,0.0056096689201626,69.4039440834179
0.49276388,-0.0005564486,-0.6317444,2019-Blanchard-MSc-UdeM,46745201,MSB_Mil.Humide-f,-99,Fraxinus,nigra,tree,broadleaf,45.54981983,-73.33170377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45.11,-99.0,-99.0,0.139289273544393,-99.0,-99.0,-99.0,-99.0,367.199573874293,0.0808263708099976,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.2619,-99.0,-99.0,12.3721996914936,-99.0,-99.0,-99.0,1.482166628,-99.0,-99.0,9.81612604080763,7.98173142295087,-99.0,5.76710773,-99.0,1.964685683,-99.0,7.98173142295087,-99.0,12.6516364311322,-99.0,69.4039440834179
-1.1770208,0.004249902,0.103997946,2019-Blanchard-MSc-UdeM,46745874,BdLiesse_penin,-99,Celtis,occidentalis,tree,broadleaf,45.50983416,-73.76088554,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,41.74,-99.0,-99.0,0.0906826225533329,-99.0,-99.0,-99.0,-99.0,352.814758994111,0.0494358733697034,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.5259,-99.0,-99.0,20.2282256150621,-99.0,-99.0,-99.0,2.065999724,-99.0,-99.0,13.1347917400436,17.1250603321202,-99.0,13.02256244,-99.0,4.608938916,-99.0,17.1250603321202,-99.0,6.14957147888809,-99.0,63.1160072528992
0.9877228,-0.0013591262,0.108367205,2019-Blanchard-MSc-UdeM,46745874,BdLiesse_penin,-99,Celtis,occidentalis,tree,broadleaf,45.50983416,-73.76088554,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0020634533544514,41.74,-99.0,-99.0,0.0906826225533329,-99.0,-99.0,-99.0,-99.0,352.814758994111,0.0494358733697034,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001248700725445,2.5259,-99.0,-99.0,20.2282256150621,-99.0,-99.0,1.02134500737506e-05,2.065999724,0.0006493299011982,0.0008465923140272,13.1347917400436,17.1250603321202,6.43781747732895e-05,13.02256244,2.27846920620074e-05,4.608938916,0.0008465923140272,17.1250603321202,0.0003040094369082,6.14957147888809,0.0031201949421556,63.1160072528992
0.45739412,-0.00027449976,-1.0672655,2019-Blanchard-MSc-UdeM,46745874,BdLiesse_penin,-99,Celtis,occidentalis,tree,broadleaf,45.50983416,-73.76088554,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,41.74,-99.0,-99.0,0.0906826225533329,-99.0,-99.0,-99.0,-99.0,352.814758994111,0.0494358733697034,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.5259,-99.0,-99.0,20.2282256150621,-99.0,-99.0,-99.0,2.065999724,-99.0,-99.0,13.1347917400436,17.1250603321202,-99.0,13.02256244,-99.0,4.608938916,-99.0,17.1250603321202,-99.0,6.14957147888809,-99.0,63.1160072528992
-1.172678,0.0043685064,0.39241195,2019-Blanchard-MSc-UdeM,46746143,MSB_Mil.Humide-f,-99,Fraxinus,nigra,tree,broadleaf,45.54981983,-73.33170377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,44.1,-99.0,-99.0,0.122433354626984,-99.0,-99.0,-99.0,-99.0,308.137938424652,0.0545287327986613,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.7013,-99.0,-99.0,18.3389554217653,-99.0,-99.0,-99.0,2.429438614,-99.0,-99.0,13.8818624094048,8.46572362038463,-99.0,13.85342382,-99.0,4.89213215,-99.0,8.46572362038463,-99.0,14.6129515493927,-99.0,62.8266492609713
1.393602,-0.001226616,1.2555008,2019-Blanchard-MSc-UdeM,46746143,MSB_Mil.Humide-f,-99,Fraxinus,nigra,tree,broadleaf,45.54981983,-73.33170377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0024047171164209,44.1,-99.0,-99.0,0.122433354626984,-99.0,-99.0,-99.0,-99.0,308.137938424652,0.0545287327986613,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.000147298465909,2.7013,-99.0,-99.0,18.3389554217653,-99.0,-99.0,1.32474209033556e-05,2.429438614,0.0007569603660702,0.0004616251812432,13.8818624094048,8.46572362038463,7.55409645827389e-05,13.85342382,2.6676176682309e-05,4.89213215,0.0004616251812432,8.46572362038463,0.0007968257304366,14.6129515493927,0.0034258575701867,62.8266492609713
0.014226675,0.00013212863,-0.30972433,2019-Blanchard-MSc-UdeM,46746143,MSB_Mil.Humide-f,-99,Fraxinus,nigra,tree,broadleaf,45.54981983,-73.33170377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,44.1,-99.0,-99.0,0.122433354626984,-99.0,-99.0,-99.0,-99.0,308.137938424652,0.0545287327986613,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.7013,-99.0,-99.0,18.3389554217653,-99.0,-99.0,-99.0,2.429438614,-99.0,-99.0,13.8818624094048,8.46572362038463,-99.0,13.85342382,-99.0,4.89213215,-99.0,8.46572362038463,-99.0,14.6129515493927,-99.0,62.8266492609713
-1.1893504,0.0045423442,0.65817976,2019-Blanchard-MSc-UdeM,46747076,MSB_Mil.Humide-f,-99,Fraxinus,americana,tree,broadleaf,45.54981983,-73.33170377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,48.38,-99.0,-99.0,0.0933594500652356,-99.0,-99.0,-99.0,-99.0,394.014989879096,0.0607028592427271,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.883,-99.0,-99.0,16.4736885951515,-99.0,-99.0,-99.0,1.672311746,-99.0,-99.0,16.6806341999897,10.576177482434,-99.0,9.07092026,-99.0,3.027498256,-99.0,10.576177482434,-99.0,15.5639043711868,-99.0,56.9274843715103
0.83481205,-0.0011316141,0.08389473,2019-Blanchard-MSc-UdeM,46747076,MSB_Mil.Humide-f,-99,Fraxinus,americana,tree,broadleaf,45.54981983,-73.33170377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0029368043301631,48.38,-99.0,-99.0,0.0933594500652356,-99.0,-99.0,-99.0,-99.0,394.014989879096,0.0607028592427271,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.000114303483954,1.883,-99.0,-99.0,16.4736885951515,-99.0,-99.0,1.01514104527397e-05,1.672311746,0.0010125621899214,0.0006420042130422,16.6806341999897,10.576177482434,5.50630795744781e-05,9.07092026,1.8377780049157e-05,3.027498256,0.0006420042130422,10.576177482434,0.0009447734963114,15.5639043711868,0.0034556610708463,56.9274843715103
0.45104194,-0.00030678307,-0.9384651,2019-Blanchard-MSc-UdeM,46747076,MSB_Mil.Humide-f,-99,Fraxinus,americana,tree,broadleaf,45.54981983,-73.33170377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,48.38,-99.0,-99.0,0.0933594500652356,-99.0,-99.0,-99.0,-99.0,394.014989879096,0.0607028592427271,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.883,-99.0,-99.0,16.4736885951515,-99.0,-99.0,-99.0,1.672311746,-99.0,-99.0,16.6806341999897,10.576177482434,-99.0,9.07092026,-99.0,3.027498256,-99.0,10.576177482434,-99.0,15.5639043711868,-99.0,56.9274843715103
-1.3583477,0.004851756,0.24232268,2019-Blanchard-MSc-UdeM,46748354,BdLiesse_penin,-99,Celtis,occidentalis,tree,broadleaf,45.50983416,-73.76088554,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,41.58,-99.0,-99.0,0.0773192926229036,-99.0,-99.0,-99.0,-99.0,350.24648310689,0.0416785898243003,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.9748,-99.0,-99.0,23.993134225884,-99.0,-99.0,-99.0,2.864945849,-99.0,-99.0,11.2084430334004,19.2484254813897,-99.0,14.20945177,-99.0,4.555953685,-99.0,19.2484254813897,-99.0,9.65889732073792,-99.0,59.2226137008931
1.2859907,-0.0016639449,0.36031938,2019-Blanchard-MSc-UdeM,46748354,BdLiesse_penin,-99,Celtis,occidentalis,tree,broadleaf,45.50983416,-73.76088554,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0017329957648944,41.58,-99.0,-99.0,0.0773192926229036,-99.0,-99.0,-99.0,-99.0,350.24648310689,0.0416785898243003,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001239854690093,2.9748,-99.0,-99.0,23.993134225884,-99.0,-99.0,1.19406902909303e-05,2.864945849,0.0004671520997581,0.0008022472304024,11.2084430334004,19.2484254813897,5.92229911950008e-05,14.20945177,1.89885724895624e-05,4.555953685,0.0008022472304024,19.2484254813897,0.000402569219586,9.65889732073792,0.0024683150247625,59.2226137008931
-0.10271549,0.00069644884,-0.7881441,2019-Blanchard-MSc-UdeM,46748354,BdLiesse_penin,-99,Celtis,occidentalis,tree,broadleaf,45.50983416,-73.76088554,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,41.58,-99.0,-99.0,0.0773192926229036,-99.0,-99.0,-99.0,-99.0,350.24648310689,0.0416785898243003,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.9748,-99.0,-99.0,23.993134225884,-99.0,-99.0,-99.0,2.864945849,-99.0,-99.0,11.2084430334004,19.2484254813897,-99.0,14.20945177,-99.0,4.555953685,-99.0,19.2484254813897,-99.0,9.65889732073792,-99.0,59.2226137008931
-0.89030766,0.0034937165,0.272161,2019-Blanchard-MSc-UdeM,46749458,MSB_Mil.Humide-f,-99,Fraxinus,nigra,tree,broadleaf,45.54981983,-73.33170377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45.39,-99.0,-99.0,0.1428043204503,-99.0,-99.0,-99.0,-99.0,334.006680921928,0.0716187320932042,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.9558,-99.0,-99.0,13.9628274722681,-99.0,-99.0,-99.0,1.923849596,-99.0,-99.0,9.93719947524294,8.36180224767182,-99.0,9.575824069,-99.0,3.005107738,-99.0,8.36180224767182,-99.0,17.2141566163316,-99.0,64.2970606285824
1.1278527,-0.00044880586,1.774931,2019-Blanchard-MSc-UdeM,46749458,MSB_Mil.Humide-f,-99,Fraxinus,nigra,tree,broadleaf,45.54981983,-73.33170377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0032507742497105,45.39,-99.0,-99.0,0.1428043204503,-99.0,-99.0,-99.0,-99.0,334.006680921928,0.0716187320932042,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.000211690648321,2.9558,-99.0,-99.0,13.9628274722681,-99.0,-99.0,1.37783668803543e-05,1.923849596,0.0007116896269741,0.0005988616749923,9.93719947524294,8.36180224767182,6.85808378569367e-05,9.575824069,2.15222005999037e-05,3.005107738,0.0005988616749923,8.36180224767182,0.0012328560709155,17.2141566163316,0.0046048739595389,64.2970606285824
0.5965359,-0.0007458477,-0.70615196,2019-Blanchard-MSc-UdeM,46749458,MSB_Mil.Humide-f,-99,Fraxinus,nigra,tree,broadleaf,45.54981983,-73.33170377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,45.39,-99.0,-99.0,0.1428043204503,-99.0,-99.0,-99.0,-99.0,334.006680921928,0.0716187320932042,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.9558,-99.0,-99.0,13.9628274722681,-99.0,-99.0,-99.0,1.923849596,-99.0,-99.0,9.93719947524294,8.36180224767182,-99.0,9.575824069,-99.0,3.005107738,-99.0,8.36180224767182,-99.0,17.2141566163316,-99.0,64.2970606285824
-1.205056,0.004177286,-0.20874023,2019-Blanchard-MSc-UdeM,46749463,BdLiesse_penin,-99,Celtis,occidentalis,tree,broadleaf,45.50983416,-73.76088554,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,41.85,-99.0,-99.0,0.106762373321407,-99.0,-99.0,-99.0,-99.0,356.343308122328,0.0591061318439168,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.8685,-99.0,-99.0,16.9187183935624,-99.0,-99.0,-99.0,1.599981771,-99.0,-99.0,12.5393157755784,22.3655468037028,-99.0,8.805967204,-99.0,2.883556583,-99.0,22.3655468037028,-99.0,5.40558912857723,-99.0,59.1121234988286
1.3376966,-0.0014738172,0.7610469,2019-Blanchard-MSc-UdeM,46749463,BdLiesse_penin,-99,Celtis,occidentalis,tree,broadleaf,45.50983416,-73.76088554,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0024735916176679,41.85,-99.0,-99.0,0.106762373321407,-99.0,-99.0,-99.0,-99.0,356.343308122328,0.0591061318439168,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001695459391942,2.8685,-99.0,-99.0,16.9187183935624,-99.0,-99.0,9.45687335045895e-06,1.599981771,0.0007411504514638,0.0013219409581409,12.5393157755784,22.3655468037028,5.20486658572832e-05,8.805967204,1.70435875574192e-05,2.883556583,0.0013219409581409,22.3655468037028,0.0003195034637277,5.40558912857723,0.0034938889650956,59.1121234988286
0.13006067,0.0004158228,-0.93726254,2019-Blanchard-MSc-UdeM,46749463,BdLiesse_penin,-99,Celtis,occidentalis,tree,broadleaf,45.50983416,-73.76088554,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,41.85,-99.0,-99.0,0.106762373321407,-99.0,-99.0,-99.0,-99.0,356.343308122328,0.0591061318439168,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.8685,-99.0,-99.0,16.9187183935624,-99.0,-99.0,-99.0,1.599981771,-99.0,-99.0,12.5393157755784,22.3655468037028,-99.0,8.805967204,-99.0,2.883556583,-99.0,22.3655468037028,-99.0,5.40558912857723,-99.0,59.1121234988286
-1.7235136,0.0058721676,0.36990476,2019-Blanchard-MSc-UdeM,46750347,MSB_Mil.Humide-f,-99,Ostrya,virginiana,tree,broadleaf,45.54981983,-73.33170377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.39,-99.0,-99.0,0.0436927980094843,-99.0,-99.0,-99.0,-99.0,428.25132613865,0.0327267898391442,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.3459,-99.0,-99.0,30.556006406834,-99.0,-99.0,-99.0,2.916818389,-99.0,-99.0,17.1451910282042,18.0201903923035,-99.0,15.2423266,-99.0,5.317730125,-99.0,18.0201903923035,-99.0,14.5390882710134,-99.0,50.0782339547719
0.8554735,-0.0015274037,-0.44924784,2019-Blanchard-MSc-UdeM,46750347,MSB_Mil.Humide-f,-99,Ostrya,virginiana,tree,broadleaf,45.54981983,-73.33170377,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0015181957806379,46.39,-99.0,-99.0,0.0436927980094843,-99.0,-99.0,-99.0,-99.0,428.25132613865,0.0327267898391442,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.67737762836484e-05,2.3459,-99.0,-99.0,30.556006406834,-99.0,-99.0,9.54581024157541e-06,2.916818389,0.000561107063532,0.0005897429838302,17.1451910282042,18.0201903923035,4.98832419297797e-05,15.2423266,1.74032236222161e-05,5.317730125,0.0005897429838302,18.0201903923035,0.0004758176862982,14.5390882710134,0.0016388998381533,50.0782339547719
